physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,elapsed_ms
150,16,2,270,18,822
150,16,2,270,18,308
150,16,2,285,19,294
150,16,2,270,18,304
150,16,2,270,18,321
150,16,2,285,19,293
150,16,2,285,19,310
150,16,2,270,18,305
150,16,2,270,18,321
150,16,2,255,17,293
150,16,2,285,19,310
150,16,2,270,18,303
150,16,2,270,18,322
150,16,2,255,17,293
150,16,2,270,18,323
150,16,2,270,18,295
150,16,2,270,18,310
150,16,2,255,17,317
150,16,2,270,18,294
150,16,2,270,18,312
150,16,2,255,17,301
150,16,2,285,19,320
150,16,2,270,18,805
150,16,2,285,19,308
150,16,2,255,17,310
150,16,2,270,18,305
150,16,2,255,17,306
150,16,2,270,18,327
150,16,2,270,18,288
150,16,2,285,19,306
150,16,2,285,19,308
150,16,2,270,18,310
150,16,2,285,19,319
150,16,2,270,18,307
150,16,2,285,19,294
150,16,2,285,19,309
150,16,2,270,18,306
150,16,2,285,19,319
150,16,2,270,18,293
150,16,2,270,18,309
150,16,2,285,19,306
150,16,2,285,19,321
150,16,2,270,18,307
150,16,2,285,19,294
150,16,2,270,18,321
150,16,2,285,19,294
150,16,2,270,18,305
150,16,2,270,18,323
150,16,2,270,18,306
150,16,2,270,18,805
150,16,2,270,18,325
150,16,2,270,18,293
150,16,2,270,18,304
150,16,2,270,18,322
150,16,2,270,18,292
150,16,2,270,18,322
150,16,2,270,18,308
150,16,2,285,19,292
150,16,2,270,18,322
150,16,2,270,18,300
150,16,2,285,19,304
150,16,2,270,18,304
150,16,2,270,18,309
150,16,2,270,18,308
150,16,2,270,18,317
150,16,2,270,18,295
150,16,2,270,18,308
150,16,2,270,18,306
150,16,2,270,18,321
150,16,2,255,17,293
150,16,2,270,18,310
150,16,2,270,18,320
150,16,2,270,18,307
150,16,2,270,18,291
150,16,2,285,19,322
150,16,2,270,18,294
150,16,2,270,18,326
150,16,2,285,19,301
150,16,2,270,18,294
150,16,2,270,18,307
150,16,2,270,18,307
150,16,2,270,18,309
150,16,2,270,18,305
150,16,2,285,19,309
150,16,2,285,19,306
150,16,2,270,18,307
150,16,2,255,17,310
150,16,2,270,18,305
150,16,2,270,18,307
150,16,2,285,19,307
150,16,2,270,18,321
150,16,2,285,19,294
150,16,2,270,18,320
150,16,2,270,18,809
150,16,2,285,19,304
150,16,2,270,18,309
150,16,2,270,18,307
150,16,2,270,18,316
150,16,2,270,18,304
150,16,2,270,18,301
150,16,2,285,19,306
150,16,2,270,18,311
150,16,2,285,19,317
150,16,2,270,18,295
150,16,2,285,19,311
150,16,2,270,18,302
150,16,2,270,18,307
150,16,2,270,18,311
150,16,2,270,18,311
150,16,2,270,18,316
150,16,2,270,18,291
150,16,2,285,19,311
150,16,2,270,18,306
150,16,2,270,18,308
150,16,2,270,18,320
150,16,2,285,19,307
150,16,2,285,19,292
150,16,2,270,18,308
150,16,2,270,18,320
150,16,2,270,18,307
150,16,2,285,19,306
150,16,2,270,18,308
150,16,2,285,19,294
150,16,2,270,18,309
150,16,2,285,19,315
150,16,2,285,19,314
150,16,2,270,18,293
150,16,2,270,18,307
150,16,2,270,18,305
150,16,2,285,19,307
150,16,2,270,18,307
150,16,2,270,18,322
150,16,2,285,19,293
150,16,2,285,19,321
150,16,2,270,18,293
150,16,2,285,19,321
150,16,2,270,18,294
150,16,2,270,18,313
150,16,2,270,18,311
150,16,2,270,18,311
150,16,2,285,19,295
150,16,2,270,18,308
150,16,2,270,18,305
150,16,2,270,18,308
150,16,2,270,18,307
150,16,2,270,18,310
150,16,2,285,19,305
150,16,2,270,18,321
150,16,2,270,18,299
150,16,2,270,18,301
150,16,2,270,18,320
150,16,2,285,19,295
150,16,2,285,19,319
150,16,2,270,18,308
150,16,2,270,18,306
150,16,2,285,19,317
150,16,2,270,18,323
150,16,2,270,18,283
150,16,2,270,18,292
150,16,2,285,19,322
150,16,2,270,18,294
150,16,2,285,19,307
150,16,2,255,17,306
150,16,2,270,18,310
150,16,2,285,19,319
150,16,2,285,19,294
150,16,2,270,18,324
150,16,2,270,18,292
150,16,2,285,19,319
150,16,2,285,19,301
150,16,2,270,18,298
150,16,2,270,18,322
150,16,2,270,18,294
150,16,2,285,19,307
150,16,2,270,18,313
150,16,2,285,19,307
150,16,2,285,19,301
150,16,2,270,18,321
150,16,2,270,18,295
150,16,2,270,18,320
150,16,2,270,18,308
150,16,2,270,18,306
150,16,2,270,18,294
150,16,2,270,18,306
150,16,2,270,18,307
150,16,2,285,19,322
150,16,2,285,19,293
150,16,2,285,19,312
150,16,2,270,18,307
150,16,2,270,18,304
150,16,2,270,18,306
150,16,2,270,18,309
150,16,2,285,19,305
150,16,2,270,18,309
150,16,2,270,18,306
150,16,2,270,18,321
150,16,2,270,18,294
150,16,2,270,18,307
150,16,2,255,17,307
150,16,2,270,18,321
150,16,2,270,18,296
150,16,2,285,19,320
150,16,2,270,18,305
150,16,2,270,18,294
150,16,2,270,18,321
150,16,2,270,18,297
150,16,2,270,18,306
150,16,2,270,18,307
150,16,2,270,18,306
150,16,2,270,18,306
150,16,2,270,18,311
150,16,2,270,18,318
150,16,2,270,18,303
150,16,2,270,18,298
150,16,2,270,18,320
150,16,2,270,18,307
150,16,2,285,19,307
150,16,2,270,18,298
150,16,2,270,18,303
150,16,2,270,18,321
150,16,2,285,19,296
150,16,2,285,19,305
150,16,2,270,18,321
150,16,2,270,18,293
150,16,2,285,19,307
150,16,2,270,18,311
150,16,2,270,18,303
150,16,2,255,17,307
150,16,2,270,18,308
150,16,2,270,18,310
150,16,2,270,18,306
150,16,2,270,18,309
150,16,2,270,18,305
150,16,2,270,18,307
150,16,2,255,17,306
150,16,2,255,17,310
150,16,2,270,18,305
150,16,2,270,18,309
150,16,2,270,18,309
150,16,2,270,18,303
150,16,2,270,18,321
150,16,2,270,18,296
150,16,2,270,18,304
150,16,2,285,19,311
150,16,2,270,18,307
150,16,2,285,19,305
150,16,2,285,19,321
150,16,2,285,19,307
150,16,2,270,18,296
150,16,2,270,18,306
150,16,2,270,18,308
150,16,2,270,18,323
150,16,2,255,17,288
150,16,2,270,18,311
150,16,2,285,19,318
150,16,2,270,18,293
150,16,2,270,18,309
150,16,2,285,19,310
150,16,2,270,18,308
150,16,2,270,18,301
150,16,2,285,19,308
150,16,2,270,18,307
150,16,2,270,18,307
150,16,2,270,18,307
150,16,2,285,19,311
150,16,2,270,18,320
150,16,2,270,18,292
150,16,2,285,19,308
150,16,2,255,17,307
150,16,2,270,18,324
150,16,2,255,17,803
150,16,2,285,19,306
150,16,2,270,18,321
150,16,2,285,19,295
150,16,2,285,19,310
150,16,2,285,19,310
150,16,2,270,18,314
150,16,2,270,18,292
150,16,2,270,18,308
150,16,2,270,18,307
150,16,2,270,18,307
150,16,2,270,18,309
150,16,2,270,18,310
150,16,2,270,18,317
150,16,2,270,18,308
150,16,2,270,18,295
150,16,2,270,18,308
150,16,2,285,19,308
150,16,2,270,18,306
150,16,2,270,18,306
150,16,2,300,20,308
150,16,2,270,18,306
150,16,2,270,18,309
150,16,2,270,18,307
150,16,2,285,19,307
150,16,2,270,18,306
150,16,2,270,18,308
150,16,2,255,17,304
150,16,2,270,18,322
150,16,2,255,17,299
150,16,2,270,18,313
150,16,2,270,18,298
150,16,2,270,18,306
150,16,2,255,17,306
150,16,2,270,18,325
150,16,2,270,18,292
150,16,2,285,19,318
150,16,2,270,18,301
150,16,2,270,18,308
150,16,2,285,19,300
150,16,2,270,18,309
150,16,2,270,18,310
150,16,2,270,18,310
150,16,2,270,18,313
150,16,2,255,17,296
150,16,2,270,18,304
150,16,2,255,17,308
150,16,2,270,18,307
150,16,2,255,17,306
150,16,2,270,18,308
150,16,2,270,18,307
150,16,2,255,17,309
150,16,2,255,17,310
150,16,2,270,18,303
150,16,2,255,17,307
150,16,2,270,18,307
150,16,2,255,17,310
150,16,2,270,18,319
150,16,2,255,17,309
150,16,2,270,18,816
150,16,2,270,18,298
150,16,2,285,19,304
150,16,2,255,17,307
150,16,2,270,18,310
150,16,2,270,18,306
150,16,2,270,18,307
150,16,2,255,17,305
150,16,2,270,18,310
150,16,2,270,18,304
150,16,2,270,18,308
150,16,2,270,18,309
150,16,2,270,18,316
150,16,2,270,18,299
150,16,2,255,17,314
150,16,2,270,18,315
150,16,2,270,18,292
150,16,2,270,18,306
150,16,2,270,18,306
150,16,2,255,17,307
150,16,2,270,18,313
150,16,2,255,17,304
150,16,2,255,17,326
150,16,2,270,18,287
150,16,2,255,17,321
150,16,2,255,17,293
150,16,2,255,17,308
150,16,2,255,17,314
150,16,2,255,17,300
150,16,2,255,17,315
150,16,2,270,18,306
150,16,2,270,18,300
150,16,2,270,18,307
150,16,2,255,17,323
150,16,2,270,18,303
150,16,2,255,17,315
150,16,2,285,19,302
150,16,2,255,17,299
150,16,2,255,17,307
150,16,2,255,17,308
150,16,2,270,18,306
150,16,2,270,18,311
150,16,2,285,19,302
150,16,2,255,17,309
150,16,2,270,18,318
150,16,2,255,17,295
150,16,2,270,18,325
150,16,2,270,18,288
150,16,2,255,17,319
150,16,2,270,18,819
150,16,2,270,18,817
150,16,2,270,18,300
150,16,2,270,18,317
150,16,2,255,17,294
150,16,2,270,18,308
150,16,2,255,17,307
150,16,2,255,17,324
150,16,2,270,18,291
150,16,2,270,18,306
150,16,2,270,18,307
150,16,2,270,18,324
150,16,2,255,17,292
150,16,2,270,18,318
150,16,2,270,18,298
150,16,2,255,17,307
150,16,2,270,18,318
150,16,2,240,16,307
150,16,2,255,17,809
150,16,2,255,17,315
150,16,2,270,18,299
150,16,2,255,17,308
150,16,2,270,18,307
150,16,2,270,18,316
150,16,2,270,18,308
150,16,2,270,18,298
150,16,2,255,17,323
150,16,2,255,17,300
150,16,2,285,19,310
150,16,2,255,17,293
150,16,2,270,18,308
150,16,2,270,18,307
150,16,2,255,17,319
150,16,2,270,18,307
150,16,2,270,18,294
150,16,2,255,17,321
150,16,2,255,17,807
150,16,2,270,18,304
150,16,2,270,18,322
150,16,2,270,18,293
150,16,2,255,17,309
150,16,2,270,18,306
150,16,2,270,18,309
150,16,2,255,17,319
150,16,2,270,18,310
150,16,2,270,18,825
150,16,2,255,17,814
150,16,2,255,17,291
150,16,2,255,17,305
150,16,2,255,17,310
150,16,2,255,17,307
150,16,2,270,18,320
150,16,2,270,18,812
150,16,2,270,18,313
150,16,2,255,17,296
150,16,2,270,18,319
150,16,2,270,18,308
150,16,2,270,18,293
150,16,2,270,18,321
150,16,2,255,17,303
150,16,2,255,17,302
150,16,2,255,17,308
150,16,2,270,18,306
150,16,2,255,17,307
150,16,2,270,18,309
150,16,2,270,18,308
150,16,2,255,17,305
150,16,2,270,18,317
150,16,2,255,17,307
150,16,2,270,18,307
150,16,2,240,16,297
150,16,2,270,18,318
150,16,2,270,18,295
150,16,2,270,18,307
150,16,2,270,18,307
150,16,2,270,18,319
150,16,2,255,17,295
150,16,2,270,18,312
150,16,2,255,17,317
150,16,2,270,18,309
150,16,2,270,18,304
150,16,2,270,18,306
150,16,2,270,18,295
150,16,2,285,19,308
150,16,2,285,19,306
150,16,2,270,18,321
150,16,2,270,18,297
150,16,2,270,18,305
150,16,2,270,18,307
150,16,2,255,17,308
150,16,2,270,18,306
150,16,2,255,17,320
150,16,2,255,17,820
150,16,2,285,19,805
150,16,2,270,18,312
150,16,2,255,17,316
150,16,2,270,18,819
150,16,2,270,18,292
150,16,2,270,18,309
150,16,2,270,18,307
150,16,2,255,17,309
150,16,2,270,18,309
150,16,2,255,17,306
150,16,2,270,18,305
150,16,2,270,18,309
150,16,2,270,18,306
150,16,2,270,18,308
150,16,2,285,19,307
150,16,2,270,18,319
150,16,2,270,18,294
150,16,2,225,15,321
150,16,2,270,18,294
150,16,2,270,18,312
150,16,2,270,18,304
150,16,2,285,19,319
150,16,2,270,18,295
150,16,2,255,17,306
150,16,2,255,17,307
150,16,2,255,17,308
150,16,2,270,18,306
150,16,2,270,18,321
150,16,2,270,18,297
150,16,2,270,18,316
150,16,2,255,17,310
150,16,2,270,18,292
150,16,2,270,18,320
150,16,2,270,18,308
150,16,2,270,18,293
150,16,2,270,18,309
150,16,2,270,18,319
150,16,2,270,18,294
150,16,2,285,19,308
150,16,2,270,18,307
150,16,2,270,18,310
150,16,2,270,18,305
150,16,2,270,18,310
150,16,2,270,18,315
150,16,2,270,18,294
150,16,2,270,18,309
150,16,2,255,17,309
150,16,2,255,17,306
150,16,2,240,16,310
150,16,2,270,18,313
150,16,2,255,17,302
150,16,2,285,19,308
150,16,2,285,19,307
150,16,2,270,18,317
150,16,2,300,20,306
150,16,2,255,17,303
150,16,2,255,17,300
150,16,2,270,18,307
150,16,2,255,17,305
150,16,2,270,18,309
150,16,2,270,18,308
150,16,2,270,18,307
150,16,2,255,17,308
150,16,2,255,17,311
150,16,2,270,18,306
150,16,2,285,19,308
150,16,2,255,17,308
150,16,2,240,16,315
150,16,2,270,18,292
150,16,2,270,18,309
150,16,2,270,18,306
150,16,2,255,17,307
150,16,2,270,18,320
150,16,2,255,17,295
150,16,2,270,18,307
150,16,2,270,18,307
150,16,2,270,18,306
150,16,2,285,19,307
150,16,2,270,18,309
150,16,2,255,17,307
150,16,2,270,18,320
150,16,2,255,17,296
150,16,2,270,18,307
150,16,2,270,18,306
150,16,2,270,18,307
150,16,2,255,17,309
150,16,2,255,17,305
150,16,2,240,16,307
150,16,2,255,17,308
150,16,2,255,17,310
150,16,2,255,17,318
150,16,2,255,17,804
150,16,2,270,18,309
150,16,2,240,16,307
150,16,2,225,15,306
150,16,2,270,18,310
150,16,2,270,18,319
150,16,2,270,18,293
150,16,2,270,18,321
150,16,2,255,17,307
150,16,2,270,18,293
150,16,2,270,18,309
150,16,2,270,18,307
150,16,2,270,18,306
150,16,2,270,18,307
150,16,2,285,19,306
150,16,2,270,18,311
150,16,2,285,19,321
150,16,2,270,18,295
150,16,2,270,18,306
150,16,2,285,19,305
150,16,2,270,18,306
150,16,2,270,18,309
150,16,2,270,18,307
150,16,2,270,18,320
150,16,2,270,18,296
150,16,2,270,18,306
150,16,2,270,18,307
150,16,2,270,18,320
150,16,2,270,18,298
150,16,2,270,18,316
150,16,2,270,18,307
150,16,2,255,17,294
150,16,2,255,17,309
150,16,2,270,18,307
150,16,2,255,17,319
150,16,2,270,18,808
150,16,2,285,19,306
150,16,2,270,18,307
150,16,2,255,17,320
150,16,2,255,17,314
150,16,2,270,18,287
150,16,2,270,18,307
150,16,2,255,17,308
150,16,2,270,18,306
150,16,2,270,18,306
150,16,2,255,17,309
150,16,2,255,17,321
150,16,2,270,18,294
150,16,2,255,17,306
150,16,2,270,18,307
150,16,2,270,18,307
150,16,2,255,17,310
150,16,2,270,18,308
150,16,2,270,18,304
150,16,2,270,18,322
150,16,2,255,17,294
150,16,2,270,18,308
150,16,2,270,18,309
150,16,2,270,18,317
150,16,2,270,18,300
150,16,2,270,18,304
150,16,2,270,18,318
150,16,2,270,18,293
150,16,2,255,17,321
150,16,2,255,17,295
150,16,2,255,17,305
150,16,2,270,18,308
150,16,2,270,18,309
150,16,2,270,18,307
150,16,2,270,18,307
150,16,2,270,18,320
150,16,2,255,17,299
150,16,2,270,18,320
150,16,2,255,17,294
150,16,2,270,18,316
150,16,2,270,18,804
150,16,2,270,18,322
150,16,2,270,18,308
150,16,2,270,18,295
150,16,2,255,17,304
150,16,2,270,18,307
150,16,2,270,18,322
150,16,2,270,18,294
150,16,2,270,18,307
150,16,2,255,17,307
150,16,2,270,18,308
150,16,2,255,17,310
150,16,2,255,17,316
150,16,2,255,17,299
150,16,2,270,18,316
150,16,2,270,18,808
150,16,2,270,18,309
150,16,2,255,17,316
150,16,2,255,17,300
150,16,2,270,18,301
150,16,2,270,18,309
150,16,2,270,18,306
150,16,2,255,17,308
150,16,2,270,18,320
150,16,2,255,17,296
150,16,2,285,19,304
150,16,2,270,18,312
150,16,2,270,18,302
150,16,2,270,18,322
150,16,2,255,17,807
150,16,2,255,17,306
150,16,2,255,17,307
150,16,2,255,17,306
150,16,2,255,17,322
150,16,2,270,18,297
150,16,2,255,17,303
150,16,2,255,17,308
150,16,2,270,18,307
150,16,2,255,17,321
150,16,2,255,17,297
150,16,2,255,17,319
150,16,2,255,17,291
150,16,2,270,18,308
150,16,2,270,18,321
150,16,2,255,17,296
150,16,2,270,18,306
150,16,2,240,16,305
150,16,2,270,18,308
150,16,2,255,17,321
150,16,2,255,17,296
150,16,2,255,17,306
150,16,2,255,17,320
150,16,2,270,18,295
150,16,2,270,18,319
150,16,2,270,18,293
150,16,2,270,18,310
150,16,2,255,17,319
150,16,2,255,17,302
150,16,2,270,18,301
150,16,2,270,18,307
150,16,2,255,17,304
150,16,2,270,18,307
150,16,2,255,17,322
150,16,2,270,18,297
150,16,2,255,17,312
150,16,2,255,17,298
150,16,2,270,18,307
150,16,2,255,17,307
150,16,2,255,17,308
150,16,2,270,18,308
150,16,2,255,17,307
150,16,2,255,17,308
150,16,2,270,18,306
150,16,2,270,18,307
150,16,2,270,18,308
150,16,2,255,17,321
150,16,2,270,18,295
150,16,2,270,18,307
150,16,2,240,16,305
150,16,2,270,18,323
150,16,2,270,18,297
150,16,2,255,17,320
150,16,2,270,18,288
150,16,2,270,18,322
150,16,2,255,17,296
150,16,2,285,19,307
150,16,2,255,17,304
150,16,2,270,18,313
150,16,2,270,18,306
150,16,2,270,18,306
150,16,2,255,17,307
150,16,2,270,18,306
150,16,2,270,18,320
150,16,2,270,18,295
150,16,2,255,17,306
150,16,2,255,17,307
150,16,2,270,18,306
150,16,2,255,17,311
# Config 2/13: frame_count=16, burst_period=4
150,16,4,255,17,504
150,16,4,270,18,527
150,16,4,270,18,503
150,16,4,270,18,511
150,16,4,270,18,521
150,16,4,270,18,513
150,16,4,255,17,517
150,16,4,270,18,507
150,16,4,285,19,513
150,16,4,285,19,501
150,16,4,270,18,512
150,16,4,270,18,521
150,16,4,270,18,512
150,16,4,270,18,510
150,16,4,285,19,520
150,16,4,270,18,514
150,16,4,285,19,504
150,16,4,270,18,509
150,16,4,270,18,515
150,16,4,270,18,514
150,16,4,270,18,502
150,16,4,270,18,520
150,16,4,270,18,512
150,16,4,285,19,510
150,16,4,270,18,504
150,16,4,270,18,522
150,16,4,270,18,512
150,16,4,270,18,512
150,16,4,270,18,521
150,16,4,270,18,504
150,16,4,270,18,513
150,16,4,270,18,512
150,16,4,270,18,514
150,16,4,270,18,510
150,16,4,270,18,496
150,16,4,270,18,512
150,16,4,270,18,526
150,16,4,270,18,508
150,16,4,270,18,517
150,16,4,270,18,497
150,16,4,270,18,527
150,16,4,285,19,512
150,16,4,255,17,512
150,16,4,270,18,513
150,16,4,270,18,498
150,16,4,270,18,524
150,16,4,270,18,498
150,16,4,270,18,527
150,16,4,270,18,511
150,16,4,255,17,513
150,16,4,255,17,497
150,16,4,270,18,527
150,16,4,270,18,511
150,16,4,285,19,514
150,16,4,270,18,497
150,16,4,270,18,511
150,16,4,285,19,512
150,16,4,270,18,513
150,16,4,270,18,510
150,16,4,270,18,513
150,16,4,270,18,527
150,16,4,255,17,513
150,16,4,270,18,512
150,16,4,270,18,512
150,16,4,270,18,510
150,16,4,255,17,513
150,16,4,270,18,514
150,16,4,270,18,511
150,16,4,285,19,511
150,16,4,255,17,506
150,16,4,270,18,518
150,16,4,255,17,512
150,16,4,270,18,505
150,16,4,270,18,505
150,16,4,270,18,526
150,16,4,270,18,498
150,16,4,270,18,511
150,16,4,270,18,527
150,16,4,285,19,513
150,16,4,285,19,502
150,16,4,285,19,521
150,16,4,285,19,513
150,16,4,270,18,511
150,16,4,270,18,511
150,16,4,285,19,502
150,16,4,270,18,523
150,16,4,285,19,512
150,16,4,255,17,513
150,16,4,270,18,513
150,16,4,270,18,512
150,16,4,255,17,511
150,16,4,270,18,512
150,16,4,255,17,512
150,16,4,285,19,500
150,16,4,285,19,510
150,16,4,255,17,525
150,16,4,270,18,504
150,16,4,270,18,507
150,16,4,270,18,510
150,16,4,285,19,512
150,16,4,270,18,527
150,16,4,270,18,512
150,16,4,270,18,502
150,16,4,270,18,508
150,16,4,270,18,526
150,16,4,285,19,502
150,16,4,285,19,512
150,16,4,285,19,522
150,16,4,270,18,505
150,16,4,270,18,506
150,16,4,270,18,511
150,16,4,285,19,525
150,16,4,270,18,515
150,16,4,285,19,511
150,16,4,255,17,510
150,16,4,270,18,498
150,16,4,270,18,512
150,16,4,270,18,527
150,16,4,270,18,512
150,16,4,270,18,512
150,16,4,285,19,497
150,16,4,285,19,528
150,16,4,270,18,513
150,16,4,270,18,511
150,16,4,285,19,507
150,16,4,270,18,518
150,16,4,270,18,1022
150,16,4,270,18,508
150,16,4,270,18,502
150,16,4,255,17,511
150,16,4,270,18,527
150,16,4,270,18,503
150,16,4,270,18,514
150,16,4,270,18,518
150,16,4,270,18,513
150,16,4,270,18,512
150,16,4,285,19,513
150,16,4,270,18,501
150,16,4,270,18,521
150,16,4,270,18,513
150,16,4,255,17,511
150,16,4,270,18,514
150,16,4,270,18,511
150,16,4,270,18,502
150,16,4,285,19,508
150,16,4,270,18,526
150,16,4,270,18,497
150,16,4,285,19,527
150,16,4,255,17,497
150,16,4,270,18,512
150,16,4,270,18,527
150,16,4,270,18,515
150,16,4,270,18,510
