physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,elapsed_ms
2400,16,2,2445,163,320
2400,16,2,2460,164,292
2400,16,2,2460,164,307
2400,16,2,2445,163,322
E (156101) wifi:No FTM Measurements received from responder!
W (156102) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
2400,16,2,2490,166,325
2400,16,2,2505,167,306
2400,16,2,2505,167,308
2400,16,2,2490,166,307
2400,16,2,2475,165,292
2400,16,2,2490,166,322
2400,16,2,2505,167,293
2400,16,2,2475,165,321
2400,16,2,2475,165,308
2400,16,2,2475,165,310
2400,16,2,2400,160,304
2400,16,2,2475,165,294
2400,16,2,2475,165,321
2400,16,2,2505,167,294
2400,16,2,2475,165,319
2400,16,2,2475,165,294
2400,16,2,2475,165,307
2400,16,2,2475,165,309
2400,16,2,2460,164,323
2400,16,2,2490,166,291
2400,16,2,2475,165,306
2400,16,2,2505,167,307
2400,16,2,2475,165,321
2400,16,2,2460,164,308
2400,16,2,2430,162,294
2400,16,2,2490,166,307
2400,16,2,2490,166,323
2400,16,2,2475,165,305
2400,16,2,2505,167,292
2400,16,2,2460,164,321
2400,16,2,2490,166,294
2400,16,2,2445,163,307
2400,16,2,2505,167,308
2400,16,2,2490,166,306
2400,16,2,2490,166,309
2400,16,2,2520,168,306
2400,16,2,2520,168,321
2400,16,2,2505,167,310
2400,16,2,2490,166,293
2400,16,2,2490,166,306
2400,16,2,2475,165,306
2400,16,2,2520,168,322
2400,16,2,2490,166,294
2400,16,2,2505,167,321
2400,16,2,2505,167,301
2400,16,2,2520,168,312
2400,16,2,2520,168,310
2400,16,2,2505,167,290
2400,16,2,2445,163,308
2400,16,2,2445,163,307
2400,16,2,2400,160,307
2400,16,2,2460,164,309
2400,16,2,2445,163,320
2400,16,2,2475,165,827
2400,16,2,2460,164,298
2400,16,2,2385,159,307
2400,16,2,2415,161,308
2400,16,2,2475,165,307
2400,16,2,2535,169,308
2400,16,2,2430,162,310
2400,16,2,2565,171,304
2400,16,2,2430,162,309
2400,16,2,2460,164,293
2400,16,2,2550,170,320
2400,16,2,2475,165,293
2400,16,2,2445,163,321
2400,16,2,2490,166,820
2400,16,2,2430,162,294
2400,16,2,2430,162,319
2400,16,2,2385,159,805
2400,16,2,2355,157,318
2400,16,2,2400,160,311
2400,16,2,2430,162,309
2400,16,2,2430,162,309
2400,16,2,2430,162,303
2400,16,2,2460,164,308
2400,16,2,2445,163,294
2400,16,2,2445,163,306
2400,16,2,2430,162,322
2400,16,2,2430,162,295
2400,16,2,2400,160,324
2400,16,2,2370,158,302
2400,16,2,2370,158,294
2400,16,2,2370,158,308
2400,16,2,2340,156,321
2400,16,2,2355,157,306
2400,16,2,2370,158,308
2400,16,2,2400,160,294
2400,16,2,2415,161,305
2400,16,2,2430,162,310
2400,16,2,2400,160,319
2400,16,2,2370,158,819
2400,16,2,2355,157,311
2400,16,2,2400,160,306
2400,16,2,2415,161,293
2400,16,2,2415,161,306
2400,16,2,2355,157,322
2400,16,2,2430,162,817
2400,16,2,2400,160,293
2400,16,2,2400,160,310
2400,16,2,2400,160,318
2400,16,2,2475,165,294
2400,16,2,2415,161,309
2400,16,2,2430,162,307
2400,16,2,2430,162,320
2400,16,2,2415,161,307
2400,16,2,2430,162,295
2400,16,2,2460,164,307
2400,16,2,2445,163,319
2400,16,2,2415,161,296
2400,16,2,2430,162,319
2400,16,2,2460,164,307
2400,16,2,2520,168,419
2400,16,2,2400,160,298
2400,16,2,2340,156,307
2400,16,2,2310,154,294
2400,16,2,2355,157,309
2400,16,2,2400,160,306
2400,16,2,2430,162,305
2400,16,2,2400,160,326
2400,16,2,2310,154,291
2400,16,2,2385,159,320
2400,16,2,2370,158,352
2400,16,2,2475,165,262
E (201878) wifi:No FTM Measurements received from responder!
W (201878) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
2400,16,2,2415,161,324
2400,16,2,2460,164,307
2400,16,2,2445,163,308
2400,16,2,2415,161,804
2400,16,2,2430,162,309
2400,16,2,2460,164,320
2400,16,2,2475,165,293
2400,16,2,2520,168,308
2400,16,2,2550,170,308
2400,16,2,2445,163,320
2400,16,2,2460,164,293
2400,16,2,2430,162,308
2400,16,2,2430,162,324
2400,16,2,2490,166,290
2400,16,2,2430,162,308
2400,16,2,2490,166,306
2400,16,2,2490,166,307
2400,16,2,2475,165,322
2400,16,2,2520,168,292
2400,16,2,2430,162,321
2400,16,2,2415,161,295
2400,16,2,2400,160,320
2400,16,2,2400,160,293
2400,16,2,2385,159,323
2400,16,2,2385,159,292
2400,16,2,2415,161,321
2400,16,2,2385,159,294
2400,16,2,2370,158,326
2400,16,2,2385,159,289
2400,16,2,2415,161,308
2400,16,2,2415,161,304
2400,16,2,2430,162,323
2400,16,2,2430,162,306
2400,16,2,2415,161,295
2400,16,2,2430,162,307
2400,16,2,2430,162,324
2400,16,2,2445,163,289
2400,16,2,2400,160,309
2400,16,2,2385,159,305
2400,16,2,2415,161,309
2400,16,2,2475,165,307
2400,16,2,2505,167,307
2400,16,2,2430,162,321
2400,16,2,2460,164,294
2400,16,2,2490,166,305
2400,16,2,2475,165,321
2400,16,2,2535,169,318
2400,16,2,2460,164,301
2400,16,2,2520,168,290
2400,16,2,2430,162,321
2400,16,2,2355,157,294
2400,16,2,2580,172,306
2400,16,2,2595,173,307
2400,16,2,2550,170,322
2400,16,2,2550,170,306
2400,16,2,2415,161,294
2400,16,2,2445,163,308
2400,16,2,2490,166,320
2400,16,2,2520,168,317
2400,16,2,2550,170,285
2400,16,2,2490,166,305
2400,16,2,2520,168,308
2400,16,2,2400,160,321
2400,16,2,2490,166,819
2400,16,2,2520,168,295
2400,16,2,2580,172,307
2400,16,2,2580,172,321
2400,16,2,2535,169,309
2400,16,2,2490,166,291
2400,16,2,2460,164,321
2400,16,2,2490,166,819
2400,16,2,2520,168,307
2400,16,2,2505,167,312
2400,16,2,2520,168,290
2400,16,2,2490,166,306
2400,16,2,2550,170,307
2400,16,2,2550,170,309
2400,16,2,2550,170,310
2400,16,2,2550,170,303
2400,16,2,2565,171,321
2400,16,2,2550,170,307
2400,16,2,2550,170,310
2400,16,2,2475,165,293
2400,16,2,2505,167,306
2400,16,2,2445,163,305
2400,16,2,2445,163,310
2400,16,2,2430,162,324
2400,16,2,2430,162,308
2400,16,2,2400,160,799
2400,16,2,2370,158,308
2400,16,2,2385,159,309
2400,16,2,2370,158,319
2400,16,2,2460,164,312
2400,16,2,2475,165,289
2400,16,2,2430,162,306
2400,16,2,2415,161,309
2400,16,2,2415,161,323
2400,16,2,2415,161,290
2400,16,2,2415,161,322
2400,16,2,2475,165,306
2400,16,2,2415,161,296
2400,16,2,2415,161,323
2400,16,2,2385,159,291
2400,16,2,2370,158,320
2400,16,2,2400,160,311
2400,16,2,2400,160,291
2400,16,2,2400,160,321
2400,16,2,2430,162,310
2400,16,2,2400,160,303
E (242453) wifi:No FTM Measurements received from responder!
W (242454) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
2400,16,2,2415,161,309
2400,16,2,2430,162,326
2400,16,2,2400,160,303
2400,16,2,2400,160,309
2400,16,2,2430,162,291
2400,16,2,2430,162,308
2400,16,2,2445,163,321
2400,16,2,2430,162,310
2400,16,2,2535,169,304
2400,16,2,2430,162,819
2400,16,2,2430,162,310
2400,16,2,2535,169,293
2400,16,2,2460,164,319
2400,16,2,2460,164,307
2400,16,2,2475,165,294
2400,16,2,2415,161,308
2400,16,2,2445,163,320
2400,16,2,2430,162,294
2400,16,2,2505,167,324
2400,16,2,2460,164,303
2400,16,2,2445,163,307
2400,16,2,2445,163,308
2400,16,2,2445,163,308
2400,16,2,2490,166,293
2400,16,2,2475,165,306
2400,16,2,2505,167,308
2400,16,2,2505,167,323
2400,16,2,2505,167,308
2400,16,2,2460,164,291
2400,16,2,2475,165,320
2400,16,2,2460,164,294
2400,16,2,2445,163,310
2400,16,2,2400,160,326
2400,16,2,2445,163,286
2400,16,2,2490,166,306
2400,16,2,2490,166,322
2400,16,2,2490,166,306
2400,16,2,2505,167,310
2400,16,2,2520,168,292
2400,16,2,2535,169,321
2400,16,2,2550,170,307
2400,16,2,2475,165,294
2400,16,2,2505,167,319
2400,16,2,2490,166,308
2400,16,2,2535,169,294
2400,16,2,2490,166,308
2400,16,2,2490,166,323
2400,16,2,2475,165,290
2400,16,2,2475,165,307
2400,16,2,2490,166,322
2400,16,2,2460,164,293
2400,16,2,2460,164,308
2400,16,2,2460,164,305
2400,16,2,2490,166,322
2400,16,2,2505,167,293
2400,16,2,2490,166,308
2400,16,2,2490,166,307
2400,16,2,2490,166,321
2400,16,2,2475,165,307
2400,16,2,2490,166,307
2400,16,2,2490,166,308
2400,16,2,2490,166,307
2400,16,2,2475,165,309
E (267814) wifi:No FTM Measurements received from responder!
W (267814) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
2400,16,2,2625,175,310
2400,16,2,2655,177,320
2400,16,2,2610,174,819
2400,16,2,2625,175,307
2400,16,2,2610,174,306
2400,16,2,2640,176,297
2400,16,2,2580,172,318
2400,16,2,2625,175,295
2400,16,2,2580,172,328
2400,16,2,2595,173,287
2400,16,2,2595,173,323
2400,16,2,2625,175,303
2400,16,2,2580,172,823
2400,16,2,2595,173,306
2400,16,2,2595,173,291
2400,16,2,2580,172,308
2400,16,2,2595,173,307
2400,16,2,2565,171,330
2400,16,2,2565,171,283
2400,16,2,2550,170,321
2400,16,2,2490,166,314
2400,16,2,2550,170,288
2400,16,2,2670,178,306
2400,16,2,2565,171,324
2400,16,2,2565,171,304
2400,16,2,2580,172,308
2400,16,2,2580,172,308
2400,16,2,2550,170,306
2400,16,2,2565,171,294
2400,16,2,2610,174,321
2400,16,2,2595,173,310
2400,16,2,2520,168,305
2400,16,2,2490,166,293
2400,16,2,2550,170,308
2400,16,2,2520,168,306
2400,16,2,2490,166,321
2400,16,2,2460,164,295
2400,16,2,2475,165,319
2400,16,2,2445,163,326
2400,16,2,2415,161,298
2400,16,2,2460,164,298
2400,16,2,2460,164,295
2400,16,2,2475,165,320
2400,16,2,2460,164,306
2400,16,2,2430,162,308
2400,16,2,2490,166,307
2400,16,2,2490,166,294
2400,16,2,2520,168,322
2400,16,2,2520,168,291
2400,16,2,2520,168,323
2400,16,2,2535,169,292
2400,16,2,2580,172,324
2400,16,2,2640,176,290
2400,16,2,2745,183,309
2400,16,2,2835,189,320
2400,16,2,2685,179,294
2400,16,2,2670,178,308
2400,16,2,2475,165,320
2400,16,2,2655,177,309
2400,16,2,2490,166,301
2400,16,2,2445,163,296
2400,16,2,2430,162,310
2400,16,2,2475,165,320
2400,16,2,2475,165,294
2400,16,2,2520,168,306
2400,16,2,2505,167,321
2400,16,2,2520,168,307
2400,16,2,2505,167,307
2400,16,2,2445,163,293
2400,16,2,2415,161,325
2400,16,2,2505,167,308
2400,16,2,2580,172,303
2400,16,2,2610,174,302
2400,16,2,2610,174,313
2400,16,2,2625,175,307
2400,16,2,2550,170,307
2400,16,2,2505,167,307
2400,16,2,2550,170,308
2400,16,2,2520,168,306
2400,16,2,2475,165,309
2400,16,2,2535,169,307
2400,16,2,2550,170,306
2400,16,2,2475,165,307
2400,16,2,2505,167,307
2400,16,2,2460,164,308
2400,16,2,2460,164,307
2400,16,2,2505,167,308
2400,16,2,2490,166,307
2400,16,2,2460,164,306
2400,16,2,2475,165,309
2400,16,2,2445,163,293
2400,16,2,2460,164,311
2400,16,2,2445,163,317
2400,16,2,2430,162,311
2400,16,2,2385,159,303
2400,16,2,2400,160,307
2400,16,2,2445,163,295
2400,16,2,2475,165,320
2400,16,2,2415,161,306
2400,16,2,2490,166,308
2400,16,2,2505,167,307
2400,16,2,2490,166,295
2400,16,2,2475,165,307
2400,16,2,2520,168,322
2400,16,2,2520,168,305
2400,16,2,2490,166,307
2400,16,2,2505,167,294
2400,16,2,2490,166,321
2400,16,2,2520,168,292
2400,16,2,2475,165,322
2400,16,2,2490,166,819
2400,16,2,2550,170,309
2400,16,2,2490,166,307
2400,16,2,2535,169,318
2400,16,2,2520,168,280
2400,16,2,2535,169,307
2400,16,2,2535,169,310
2400,16,2,2550,170,320
2400,16,2,2520,168,301
2400,16,2,2535,169,314
2400,16,2,2520,168,293
2400,16,2,2535,169,305
2400,16,2,2535,169,323
2400,16,2,2550,170,307
2400,16,2,2565,171,295
2400,16,2,2565,171,321
2400,16,2,2565,171,292
2400,16,2,2640,176,321
2400,16,2,2655,177,310
2400,16,2,2730,182,290
2400,16,2,2565,171,307
2400,16,2,2685,179,322
2400,16,2,2715,181,294
2400,16,2,2730,182,324
2400,16,2,2715,181,304
2400,16,2,2715,181,292
2400,16,2,2730,182,308
2400,16,2,2715,181,307
2400,16,2,2640,176,309
2400,16,2,2565,171,319
2400,16,2,2595,173,307
2400,16,2,2595,173,308
2400,16,2,2565,171,308
2400,16,2,2565,171,306
2400,16,2,2565,171,307
2400,16,2,2565,171,307
2400,16,2,2610,174,824
2400,16,2,2565,171,304
2400,16,2,2580,172,318
2400,16,2,2640,176,298
2400,16,2,2610,174,325
2400,16,2,2595,173,286
E (321068) wifi:No FTM Measurements received from responder!
W (321069) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
2400,16,2,2685,179,324
2400,16,2,2595,173,308
2400,16,2,2580,172,313
2400,16,2,2505,167,302
2400,16,2,2505,167,294
2400,16,2,2445,163,320
2400,16,2,2520,168,308
2400,16,2,2580,172,295
2400,16,2,2625,175,306
2400,16,2,2640,176,306
2400,16,2,2595,173,324
2400,16,2,2565,171,305
2400,16,2,2565,171,292
2400,16,2,2580,172,321
2400,16,2,2550,170,296
2400,16,2,2580,172,318
2400,16,2,2565,171,307
2400,16,2,2565,171,315
2400,16,2,2505,167,300
2400,16,2,2535,169,810
2400,16,2,2520,168,319
2400,16,2,2505,167,304
2400,16,2,2490,166,308
2400,16,2,2490,166,307
2400,16,2,2520,168,312
2400,16,2,2520,168,814
2400,16,2,2565,171,295
2400,16,2,2580,172,320
2400,16,2,2580,172,307
2400,16,2,2505,167,307
2400,16,2,2550,170,807
2400,16,2,2595,173,323
2400,16,2,2565,171,303
2400,16,2,2430,162,825
2400,16,2,2565,171,302
2400,16,2,2550,170,308
2400,16,2,2565,171,306
2400,16,2,2550,170,310
2400,16,2,2550,170,305
2400,16,2,2565,171,292
2400,16,2,2550,170,322
2400,16,2,2550,170,294
2400,16,2,2520,168,321
2400,16,2,2520,168,307
2400,16,2,2550,170,307
2400,16,2,2550,170,308
2400,16,2,2580,172,306
2400,16,2,2580,172,313
2400,16,2,2535,169,802
2400,16,2,2565,171,319
2400,16,2,2490,166,293
2400,16,2,2490,166,313
2400,16,2,2550,170,302
2400,16,2,2565,171,321
2400,16,2,2565,171,307
2400,16,2,2535,169,296
2400,16,2,2520,168,319
2400,16,2,2505,167,819
2400,16,2,2610,174,292
2400,16,2,2745,183,307
2400,16,2,2670,178,323
2400,16,2,2655,177,307
2400,16,2,2580,172,307
2400,16,2,2565,171,307
2400,16,2,2550,170,307
2400,16,2,2535,169,293
2400,16,2,2550,170,325
2400,16,2,2550,170,306
2400,16,2,2550,170,305
2400,16,2,2520,168,307
2400,16,2,2550,170,308
2400,16,2,2535,169,312
2400,16,2,2520,168,302
2400,16,2,2520,168,294
2400,16,2,2535,169,308
2400,16,2,2550,170,319
2400,16,2,2505,167,307
2400,16,2,2505,167,309
2400,16,2,2490,166,292
2400,16,2,2490,166,307
2400,16,2,2460,164,309
2400,16,2,2385,159,320
2400,16,2,2460,164,302
2400,16,2,2475,165,313
2400,16,2,2505,167,818
2400,16,2,2520,168,307
2400,16,2,2580,172,823
2400,16,2,2550,170,294
2400,16,2,2505,167,317
2400,16,2,2490,166,307
2400,16,2,2535,169,295
2400,16,2,2565,171,330
2400,16,2,2475,165,284
2400,16,2,2475,165,305
2400,16,2,2490,166,323
2400,16,2,2520,168,312
2400,16,2,2505,167,302
2400,16,2,2550,170,307
2400,16,2,2505,167,308
2400,16,2,2475,165,292
2400,16,2,2445,163,322
2400,16,2,2520,168,294
2400,16,2,2520,168,320
2400,16,2,2505,167,307
2400,16,2,2505,167,824
2400,16,2,2475,165,303
2400,16,2,2535,169,292
2400,16,2,2520,168,322
2400,16,2,2505,167,292
2400,16,2,2475,165,325
2400,16,2,2475,165,307
2400,16,2,2475,165,307
2400,16,2,2475,165,304
2400,16,2,2475,165,805
2400,16,2,2505,167,322
2400,16,2,2535,169,311
2400,16,2,2520,168,293
2400,16,2,2535,169,306
2400,16,2,2505,167,319
