physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,elapsed_ms
1800,16,2,2295,153,309
1800,16,2,2310,154,308
1800,16,2,2295,153,308
1800,16,2,2265,151,305
1800,16,2,2295,153,308
1800,16,2,2295,153,313
1800,16,2,2280,152,301
1800,16,2,2280,152,319
1800,16,2,2280,152,293
1800,16,2,2265,151,311
1800,16,2,2265,151,305
1800,16,2,2280,152,319
1800,16,2,2310,154,805
1800,16,2,2310,154,307
1800,16,2,2295,153,311
1800,16,2,2295,153,314
1800,16,2,2265,151,303
1800,16,2,2265,151,316
1800,16,2,2295,153,308
1800,16,2,2280,152,292
1800,16,2,2265,151,322
1800,16,2,2295,153,294
1800,16,2,2295,153,321
1800,16,2,2265,151,807
1800,16,2,2250,150,307
1800,16,2,2250,150,318
1800,16,2,2265,151,296
1800,16,2,2265,151,307
1800,16,2,2310,154,318
1800,16,2,2280,152,297
1800,16,2,2295,153,318
1800,16,2,2265,151,301
1800,16,2,2265,151,300
1800,16,2,2280,152,308
1800,16,2,2295,153,306
1800,16,2,2325,155,321
1800,16,2,2340,156,299
1800,16,2,2325,155,316
1800,16,2,2295,153,293
1800,16,2,2295,153,308
1800,16,2,2340,156,306
1800,16,2,2310,154,306
1800,16,2,2295,153,309
1800,16,2,2310,154,321
1800,16,2,2310,154,293
1800,16,2,2295,153,321
1800,16,2,2340,156,303
1800,16,2,2295,153,313
1800,16,2,2325,155,818
1800,16,2,2280,152,294
1800,16,2,2310,154,325
1800,16,2,2340,156,311
1800,16,2,2340,156,286
1800,16,2,2355,157,310
1800,16,2,2310,154,308
1800,16,2,2355,157,310
1800,16,2,2355,157,303
1800,16,2,2310,154,308
1800,16,2,2355,157,305
1800,16,2,2340,156,315
1800,16,2,2295,153,306
1800,16,2,2280,152,302
1800,16,2,2325,155,308
1800,16,2,2325,155,318
1800,16,2,2370,158,300
1800,16,2,2430,162,314
1800,16,2,2400,160,305
1800,16,2,2265,151,313
1800,16,2,2250,150,801
1800,16,2,2280,152,311
1800,16,2,2280,152,310
1800,16,2,2265,151,315
1800,16,2,2310,154,297
1800,16,2,2295,153,317
1800,16,2,2295,153,293
1800,16,2,2265,151,320
1800,16,2,2250,150,299
1800,16,2,2250,150,304
1800,16,2,2325,155,306
1800,16,2,2325,155,307
1800,16,2,2310,154,320
1800,16,2,2295,153,309
1800,16,2,2280,152,306
1800,16,2,2250,150,295
1800,16,2,2280,152,309
1800,16,2,2280,152,306
1800,16,2,2295,153,319
1800,16,2,2295,153,300
1800,16,2,2295,153,303
1800,16,2,2295,153,319
1800,16,2,2265,151,296
1800,16,2,2250,150,307
1800,16,2,2265,151,308
1800,16,2,2280,152,306
1800,16,2,2265,151,319
1800,16,2,2280,152,302
1800,16,2,2295,153,310
1800,16,2,2295,153,296
1800,16,2,2280,152,306
1800,16,2,2265,151,309
1800,16,2,2280,152,319
1800,16,2,2280,152,807
1800,16,2,2280,152,308
1800,16,2,2280,152,306
1800,16,2,2265,151,307
1800,16,2,2250,150,310
1800,16,2,2250,150,307
1800,16,2,2295,153,319
1800,16,2,2280,152,306
1800,16,2,2265,151,807
1800,16,2,2295,153,306
1800,16,2,2295,153,309
1800,16,2,2265,151,306
1800,16,2,2265,151,312
1800,16,2,2265,151,310
1800,16,2,2280,152,313
1800,16,2,2280,152,295
1800,16,2,2280,152,321
1800,16,2,2265,151,294
1800,16,2,2280,152,322
1800,16,2,2280,152,305
1800,16,2,2280,152,306
1800,16,2,2280,152,295
1800,16,2,2280,152,309
1800,16,2,2280,152,315
1800,16,2,2280,152,304
1800,16,2,2265,151,315
1800,16,2,2280,152,807
1800,16,2,2280,152,307
1800,16,2,2280,152,309
1800,16,2,2280,152,322
1800,16,2,2250,150,288
1800,16,2,2265,151,307
1800,16,2,2265,151,309
1800,16,2,2265,151,309
1800,16,2,2250,150,303
1800,16,2,2265,151,308
1800,16,2,2250,150,320
1800,16,2,2280,152,295
1800,16,2,2265,151,306
1800,16,2,2265,151,325
1800,16,2,2280,152,293
1800,16,2,2265,151,319
1800,16,2,2280,152,807
1800,16,2,2265,151,317
1800,16,2,2265,151,307
1800,16,2,2265,151,299
1800,16,2,2250,150,305
1800,16,2,2250,150,311
1800,16,2,2250,150,302
1800,16,2,2250,150,312
1800,16,2,2265,151,303
1800,16,2,2265,151,317
1800,16,2,2250,150,300
1800,16,2,2265,151,306
1800,16,2,2265,151,320
1800,16,2,2265,151,294
1800,16,2,2250,150,307
1800,16,2,2250,150,309
1800,16,2,2265,151,304
1800,16,2,2265,151,326
1800,16,2,2250,150,289
1800,16,2,2250,150,310
1800,16,2,2250,150,305
1800,16,2,2265,151,309
1800,16,2,2265,151,321
1800,16,2,2265,151,804
1800,16,2,2265,151,309
1800,16,2,2265,151,305
1800,16,2,2265,151,304
1800,16,2,2250,150,319
1800,16,2,2295,153,302
1800,16,2,2265,151,328
1800,16,2,2265,151,794
1800,16,2,2295,153,320
1800,16,2,2295,153,294
1800,16,2,2295,153,306
1800,16,2,2280,152,309
1800,16,2,2280,152,308
1800,16,2,2280,152,319
1800,16,2,2280,152,309
1800,16,2,2295,153,292
1800,16,2,2295,153,321
1800,16,2,2280,152,306
1800,16,2,2280,152,297
1800,16,2,2265,151,305
1800,16,2,2265,151,306
1800,16,2,2265,151,321
1800,16,2,2280,152,295
1800,16,2,2280,152,306
1800,16,2,2295,153,327
1800,16,2,2280,152,302
1800,16,2,2280,152,296
1800,16,2,2280,152,308
1800,16,2,2265,151,306
1800,16,2,2265,151,307
1800,16,2,2280,152,313
1800,16,2,2265,151,312
1800,16,2,2280,152,298
1800,16,2,2280,152,331
1800,16,2,2265,151,293
1800,16,2,2265,151,307
1800,16,2,2265,151,854
1800,16,2,2295,153,259
1800,16,2,2265,151,309
1800,16,2,2325,155,323
1800,16,2,2280,152,293
1800,16,2,2280,152,313
1800,16,2,2310,154,302
1800,16,2,2280,152,317
1800,16,2,2280,152,810
1800,16,2,2280,152,304
1800,16,2,2265,151,306
1800,16,2,2310,154,312
1800,16,2,2280,152,303
1800,16,2,2280,152,308
1800,16,2,2265,151,307
1800,16,2,2295,153,319
1800,16,2,2280,152,293
1800,16,2,2295,153,311
1800,16,2,2265,151,319
1800,16,2,2295,153,292
1800,16,2,2265,151,311
1800,16,2,2235,149,309
1800,16,2,2280,152,315
1800,16,2,2295,153,295
1800,16,2,2295,153,321
1800,16,2,2265,151,805
1800,16,2,2265,151,308
1800,16,2,2280,152,306
1800,16,2,2280,152,309
1800,16,2,2295,153,306
1800,16,2,2280,152,307
1800,16,2,2280,152,308
1800,16,2,2265,151,320
1800,16,2,2280,152,293
1800,16,2,2280,152,309
1800,16,2,2295,153,306
1800,16,2,2280,152,310
1800,16,2,2295,153,318
1800,16,2,2295,153,307
1800,16,2,2580,172,308
1800,16,2,2295,153,306
1800,16,2,2295,153,309
1800,16,2,2280,152,810
1800,16,2,2295,153,303
1800,16,2,2310,154,310
1800,16,2,2295,153,309
1800,16,2,2280,152,319
1800,16,2,2280,152,292
1800,16,2,2280,152,318
1800,16,2,2295,153,306
1800,16,2,2295,153,312
1800,16,2,2310,154,296
1800,16,2,2265,151,311
1800,16,2,2280,152,299
1800,16,2,2295,153,308
1800,16,2,2295,153,325
1800,16,2,2280,152,291
1800,16,2,2280,152,307
1800,16,2,2280,152,306
1800,16,2,2295,153,320
1800,16,2,2280,152,292
1800,16,2,2295,153,307
1800,16,2,2295,153,307
1800,16,2,2295,153,316
1800,16,2,2280,152,312
1800,16,2,2265,151,308
1800,16,2,2280,152,300
1800,16,2,2280,152,301
1800,16,2,2280,152,324
1800,16,2,2295,153,290
1800,16,2,2280,152,316
1800,16,2,2295,153,305
1800,16,2,2280,152,305
1800,16,2,2310,154,303
1800,16,2,2295,153,316
1800,16,2,2280,152,306
1800,16,2,2295,153,312
1800,16,2,2280,152,296
1800,16,2,2295,153,321
1800,16,2,2310,154,296
1800,16,2,2295,153,308
1800,16,2,2265,151,307
1800,16,2,2265,151,307
1800,16,2,2295,153,318
1800,16,2,2280,152,296
1800,16,2,2295,153,318
1800,16,2,2280,152,306
1800,16,2,2280,152,808
1800,16,2,2265,151,319
1800,16,2,2280,152,295
1800,16,2,2280,152,308
1800,16,2,2295,153,308
1800,16,2,2265,151,318
1800,16,2,2295,153,807
1800,16,2,2250,150,306
1800,16,2,2310,154,309
1800,16,2,2295,153,320
1800,16,2,2310,154,808
1800,16,2,2280,152,317
1800,16,2,2265,151,296
1800,16,2,2295,153,321
1800,16,2,2295,153,304
1800,16,2,2280,152,816
1800,16,2,2280,152,311
1800,16,2,2280,152,305
1800,16,2,2295,153,303
1800,16,2,2295,153,307
1800,16,2,2280,152,301
1800,16,2,2295,153,310
1800,16,2,2310,154,304
1800,16,2,2295,153,308
1800,16,2,2295,153,308
1800,16,2,2280,152,306
1800,16,2,2280,152,306
1800,16,2,2295,153,309
1800,16,2,2265,151,319
1800,16,2,2280,152,828
1800,16,2,2280,152,284
1800,16,2,2295,153,322
1800,16,2,2295,153,309
1800,16,2,2280,152,806
1800,16,2,2295,153,306
1800,16,2,2295,153,319
1800,16,2,2295,153,298
1800,16,2,2280,152,311
1800,16,2,2325,155,314
1800,16,2,2310,154,293
1800,16,2,2250,150,307
1800,16,2,2310,154,310
1800,16,2,2295,153,306
1800,16,2,2310,154,313
1800,16,2,2310,154,315
1800,16,2,2295,153,808
1800,16,2,2295,153,312
1800,16,2,2295,153,308
1800,16,2,2295,153,299
1800,16,2,2295,153,315
1800,16,2,2325,155,298
1800,16,2,2310,154,308
1800,16,2,2325,155,318
1800,16,2,2295,153,295
1800,16,2,2310,154,311
1800,16,2,2310,154,305
1800,16,2,2310,154,310
1800,16,2,2280,152,318
1800,16,2,2295,153,301
1800,16,2,2310,154,299
1800,16,2,2280,152,308
1800,16,2,2295,153,319
1800,16,2,2295,153,304
1800,16,2,2295,153,300
1800,16,2,2310,154,315
1800,16,2,2280,152,296
1800,16,2,2295,153,313
1800,16,2,2310,154,302
1800,16,2,2295,153,308
1800,16,2,2310,154,307
1800,16,2,2310,154,310
1800,16,2,2295,153,313
1800,16,2,2295,153,307
1800,16,2,2295,153,312
1800,16,2,2295,153,298
1800,16,2,2310,154,316
1800,16,2,2295,153,301
1800,16,2,2310,154,314
1800,16,2,2295,153,298
1800,16,2,2310,154,306
1800,16,2,2310,154,312
1800,16,2,2310,154,302
1800,16,2,2310,154,312
1800,16,2,2310,154,302
1800,16,2,2310,154,305
1800,16,2,2295,153,318
1800,16,2,2295,153,309
1800,16,2,2295,153,810
1800,16,2,2265,151,319
1800,16,2,2310,154,291
1800,16,2,2310,154,325
1800,16,2,2325,155,299
1800,16,2,2295,153,300
1800,16,2,2295,153,319
1800,16,2,2280,152,806
1800,16,2,2310,154,321
1800,16,2,2295,153,821
1800,16,2,2295,153,294
1800,16,2,2310,154,317
1800,16,2,2310,154,299
1800,16,2,2310,154,311
1800,16,2,2325,155,299
1800,16,2,2340,156,308
1800,16,2,2295,153,307
1800,16,2,2325,155,314
1800,16,2,2310,154,301
1800,16,2,2295,153,307
1800,16,2,2295,153,320
1800,16,2,2280,152,295
1800,16,2,2295,153,309
1800,16,2,2295,153,307
1800,16,2,2295,153,311
1800,16,2,2280,152,322
1800,16,2,2295,153,286
1800,16,2,2280,152,314
1800,16,2,2295,153,313
1800,16,2,2295,153,295
1800,16,2,2280,152,308
1800,16,2,2295,153,308
1800,16,2,2295,153,317
1800,16,2,2325,155,295
1800,16,2,2310,154,306
1800,16,2,2325,155,308
1800,16,2,2295,153,321
1800,16,2,2295,153,820
1800,16,2,2265,151,298
1800,16,2,2310,154,317
1800,16,2,2295,153,300
1800,16,2,2310,154,299
1800,16,2,2295,153,309
1800,16,2,2280,152,317
1800,16,2,2310,154,299
1800,16,2,2280,152,312
1800,16,2,2295,153,313
1800,16,2,2280,152,808
1800,16,2,2265,151,314
1800,16,2,2265,151,312
1800,16,2,2265,151,307
1800,16,2,2280,152,817
1800,16,2,2295,153,297
1800,16,2,2280,152,305
1800,16,2,2280,152,311
1800,16,2,2280,152,312
1800,16,2,2265,151,303
1800,16,2,2280,152,303
1800,16,2,2280,152,312
1800,16,2,2265,151,305
1800,16,2,2280,152,305
1800,16,2,2280,152,311
1800,16,2,2295,153,319
1800,16,2,2295,153,811
1800,16,2,2280,152,303
1800,16,2,2295,153,305
1800,16,2,2310,154,310
1800,16,2,2295,153,305
1800,16,2,2295,153,306
1800,16,2,2280,152,315
1800,16,2,2295,153,299
1800,16,2,2280,152,309
1800,16,2,2280,152,306
1800,16,2,2280,152,310
1800,16,2,2280,152,307
1800,16,2,2295,153,305
1800,16,2,2295,153,307
1800,16,2,2295,153,321
1800,16,2,2295,153,311
1800,16,2,2280,152,302
1800,16,2,2310,154,820
1800,16,2,2280,152,813
1800,16,2,2265,151,301
1800,16,2,2265,151,308
1800,16,2,2295,153,304
1800,16,2,2265,151,311
1800,16,2,2310,154,314
1800,16,2,2295,153,300
1800,16,2,2280,152,308
1800,16,2,2280,152,310
1800,16,2,2340,156,304
1800,16,2,2280,152,316
1800,16,2,2295,153,296
1800,16,2,2295,153,309
1800,16,2,2280,152,319
1800,16,2,2280,152,806
1800,16,2,2280,152,320
1800,16,2,2265,151,307
1800,16,2,2310,154,308
1800,16,2,2295,153,809
1800,16,2,2295,153,303
1800,16,2,2295,153,323
1800,16,2,2280,152,305
1800,16,2,2280,152,809
1800,16,2,2295,153,308
1800,16,2,2295,153,305
1800,16,2,2265,151,321
1800,16,2,2280,152,806
1800,16,2,2295,153,318
1800,16,2,2280,152,312
1800,16,2,2265,151,289
1800,16,2,2295,153,321
1800,16,2,2310,154,314
1800,16,2,2265,151,813
1800,16,2,2265,151,306
1800,16,2,2265,151,307
1800,16,2,2265,151,298
1800,16,2,2265,151,307
1800,16,2,2265,151,318
1800,16,2,2265,151,293
1800,16,2,2265,151,321
1800,16,2,2265,151,296
1800,16,2,2265,151,318
1800,16,2,2280,152,309
1800,16,2,2280,152,300
1800,16,2,2265,151,307
1800,16,2,2250,150,356
1800,16,2,2265,151,252
1800,16,2,2280,152,307
1800,16,2,2265,151,320
1800,16,2,2265,151,295
1800,16,2,2280,152,320
1800,16,2,2280,152,295
1800,16,2,2280,152,307
1800,16,2,2280,152,309
1800,16,2,2295,153,304
1800,16,2,2310,154,311
1800,16,2,2265,151,316
1800,16,2,2235,149,302
1800,16,2,2280,152,299
1800,16,2,2250,150,320
1800,16,2,2280,152,298
1800,16,2,2295,153,312
1800,16,2,2295,153,303
1800,16,2,2310,154,306
1800,16,2,2295,153,306
1800,16,2,2280,152,319
1800,16,2,2265,151,296
1800,16,2,2235,149,305
1800,16,2,2235,149,321
1800,16,2,2280,152,297
1800,16,2,2295,153,320
1800,16,2,2295,153,291
1800,16,2,2280,152,321
1800,16,2,2280,152,296
1800,16,2,2295,153,306
1800,16,2,2280,152,308
1800,16,2,2280,152,318
1800,16,2,2280,152,823
1800,16,2,2295,153,292
1800,16,2,2280,152,319
1800,16,2,2280,152,295
1800,16,2,2280,152,320
1800,16,2,2295,153,296
1800,16,2,2280,152,311
1800,16,2,2280,152,305
1800,16,2,2295,153,317
1800,16,2,2265,151,808
1800,16,2,2280,152,307
1800,16,2,2265,151,304
1800,16,2,2280,152,308
1800,16,2,2295,153,307
1800,16,2,2280,152,308
1800,16,2,2295,153,306
1800,16,2,2280,152,310
1800,16,2,2280,152,304
1800,16,2,2280,152,311
1800,16,2,2295,153,309
1800,16,2,2280,152,303
1800,16,2,2265,151,320
1800,16,2,2280,152,307
1800,16,2,2295,153,814
1800,16,2,2265,151,299
1800,16,2,2280,152,312
1800,16,2,2280,152,302
1800,16,2,2280,152,315
1800,16,2,2250,150,313
1800,16,2,2250,150,307
1800,16,2,2295,153,297
1800,16,2,2280,152,309
1800,16,2,2310,154,305
1800,16,2,2295,153,308
1800,16,2,2265,151,320
1800,16,2,2295,153,306
1800,16,2,2295,153,295
1800,16,2,2280,152,320
1800,16,2,2280,152,305
1800,16,2,2265,151,297
1800,16,2,2280,152,306
1800,16,2,2280,152,307
1800,16,2,2250,150,309
1800,16,2,2280,152,307
1800,16,2,2295,153,307
1800,16,2,2295,153,306
1800,16,2,2280,152,321
1800,16,2,2280,152,305
1800,16,2,2310,154,310
1800,16,2,2310,154,294
1800,16,2,2295,153,308
1800,16,2,2280,152,312
1800,16,2,2280,152,312
1800,16,2,2280,152,295
1800,16,2,2280,152,307
1800,16,2,2280,152,320
1800,16,2,2295,153,819
1800,16,2,2280,152,297
1800,16,2,2280,152,304
1800,16,2,2280,152,317
