physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,elapsed_ms
600,16,2,825,55,308
600,16,2,840,56,307
600,16,2,855,57,309
600,16,2,825,55,315
600,16,2,840,56,296
600,16,2,840,56,318
600,16,2,855,57,811
600,16,2,840,56,308
600,16,2,855,57,303
600,16,2,840,56,309
600,16,2,840,56,312
600,16,2,855,57,313
600,16,2,840,56,814
600,16,2,825,55,301
600,16,2,825,55,314
600,16,2,825,55,305
600,16,2,840,56,314
600,16,2,825,55,307
600,16,2,825,55,808
600,16,2,825,55,308
600,16,2,825,55,308
600,16,2,825,55,314
600,16,2,810,54,313
600,16,2,825,55,807
600,16,2,825,55,407
600,16,2,810,54,316
600,16,2,825,55,303
600,16,2,825,55,312
600,16,2,810,54,300
600,16,2,825,55,307
600,16,2,840,56,306
600,16,2,840,56,318
600,16,2,825,55,819
600,16,2,825,55,309
600,16,2,825,55,809
600,16,2,840,56,306
600,16,2,840,56,317
600,16,2,825,55,808
600,16,2,840,56,308
600,16,2,825,55,309
600,16,2,825,55,305
600,16,2,855,57,309
600,16,2,840,56,317
600,16,2,825,55,295
600,16,2,840,56,309
600,16,2,825,55,315
600,16,2,825,55,315
600,16,2,840,56,290
600,16,2,825,55,319
600,16,2,840,56,299
600,16,2,825,55,316
600,16,2,840,56,809
600,16,2,840,56,317
600,16,2,825,55,299
600,16,2,825,55,304
600,16,2,825,55,308
600,16,2,840,56,318
600,16,2,840,56,296
600,16,2,840,56,317
600,16,2,810,54,307
600,16,2,825,55,297
600,16,2,825,55,308
600,16,2,825,55,317
600,16,2,810,54,808
600,16,2,810,54,308
600,16,2,840,56,307
600,16,2,825,55,308
600,16,2,795,53,308
600,16,2,825,55,317
600,16,2,855,57,808
600,16,2,870,58,319
600,16,2,855,57,296
600,16,2,825,55,306
600,16,2,825,55,308
600,16,2,840,56,314
600,16,2,825,55,303
600,16,2,825,55,305
600,16,2,825,55,310
600,16,2,840,56,305
600,16,2,825,55,309
600,16,2,825,55,304
600,16,2,810,54,321
600,16,2,825,55,307
600,16,2,825,55,807
600,16,2,825,55,305
600,16,2,825,55,320
600,16,2,825,55,299
600,16,2,840,56,318
600,16,2,825,55,807
600,16,2,810,54,306
600,16,2,825,55,305
600,16,2,810,54,308
600,16,2,825,55,319
600,16,2,810,54,296
600,16,2,810,54,308
600,16,2,825,55,329
600,16,2,810,54,290
600,16,2,810,54,313
600,16,2,825,55,315
600,16,2,810,54,801
600,16,2,810,54,306
600,16,2,825,55,318
600,16,2,825,55,810
600,16,2,810,54,307
600,16,2,825,55,317
600,16,2,825,55,819
600,16,2,810,54,307
600,16,2,825,55,298
600,16,2,825,55,305
600,16,2,825,55,310
600,16,2,825,55,316
600,16,2,810,54,313
600,16,2,810,54,290
600,16,2,840,56,316
600,16,2,810,54,316
600,16,2,810,54,289
600,16,2,825,55,309
600,16,2,825,55,306
600,16,2,810,54,308
600,16,2,810,54,307
600,16,2,810,54,309
600,16,2,810,54,317
600,16,2,825,55,298
600,16,2,810,54,310
600,16,2,840,56,313
600,16,2,825,55,296
600,16,2,825,55,308
600,16,2,840,56,318
600,16,2,840,56,298
600,16,2,825,55,304
600,16,2,840,56,320
600,16,2,825,55,924
600,16,2,825,55,294
600,16,2,825,55,317
600,16,2,840,56,303
600,16,2,825,55,317
600,16,2,825,55,291
600,16,2,840,56,318
600,16,2,825,55,819
600,16,2,840,56,298
600,16,2,825,55,305
600,16,2,810,54,319
600,16,2,810,54,295
600,16,2,825,55,309
600,16,2,825,55,308
600,16,2,840,56,304
600,16,2,810,54,311
600,16,2,825,55,305
600,16,2,810,54,318
600,16,2,780,52,809
600,16,2,810,54,310
600,16,2,810,54,303
600,16,2,810,54,308
600,16,2,825,55,318
600,16,2,825,55,297
600,16,2,825,55,318
600,16,2,795,53,808
600,16,2,795,53,309
600,16,2,795,53,318
600,16,2,810,54,295
600,16,2,810,54,308
600,16,2,810,54,313
600,16,2,810,54,300
600,16,2,795,53,308
600,16,2,810,54,306
600,16,2,810,54,319
600,16,2,810,54,306
600,16,2,810,54,304
600,16,2,810,54,318
600,16,2,810,54,290
600,16,2,795,53,312
600,16,2,780,52,301
600,16,2,810,54,314
600,16,2,795,53,301
600,16,2,810,54,309
600,16,2,810,54,312
600,16,2,795,53,306
600,16,2,810,54,305
600,16,2,810,54,312
600,16,2,810,54,304
600,16,2,825,55,307
600,16,2,825,55,307
600,16,2,795,53,307
600,16,2,810,54,317
600,16,2,825,55,812
600,16,2,825,55,303
600,16,2,825,55,306
600,16,2,825,55,306
600,16,2,810,54,312
600,16,2,810,54,303
600,16,2,795,53,308
600,16,2,810,54,308
600,16,2,810,54,306
600,16,2,825,55,317
600,16,2,810,54,295
600,16,2,810,54,318
600,16,2,825,55,299
600,16,2,840,56,309
600,16,2,840,56,304
600,16,2,810,54,311
600,16,2,840,56,306
600,16,2,825,55,312
600,16,2,825,55,302
600,16,2,825,55,308
600,16,2,825,55,306
600,16,2,810,54,315
600,16,2,810,54,299
600,16,2,780,52,317
600,16,2,810,54,813
600,16,2,825,55,307
600,16,2,810,54,305
600,16,2,810,54,306
600,16,2,810,54,309
600,16,2,795,53,308
600,16,2,795,53,303
600,16,2,810,54,310
600,16,2,795,53,315
600,16,2,825,55,298
600,16,2,810,54,307
600,16,2,810,54,309
600,16,2,810,54,305
600,16,2,810,54,309
600,16,2,810,54,308
600,16,2,795,53,305
600,16,2,810,54,306
600,16,2,810,54,307
600,16,2,795,53,308
600,16,2,795,53,318
600,16,2,780,52,810
600,16,2,795,53,310
600,16,2,780,52,305
600,16,2,795,53,308
600,16,2,795,53,307
600,16,2,795,53,315
600,16,2,795,53,300
600,16,2,810,54,304
600,16,2,795,53,308
600,16,2,795,53,309
600,16,2,795,53,308
600,16,2,810,54,308
600,16,2,810,54,307
600,16,2,795,53,308
600,16,2,795,53,303
600,16,2,795,53,306
600,16,2,825,55,309
600,16,2,825,55,306
600,16,2,840,56,312
600,16,2,825,55,303
600,16,2,825,55,305
600,16,2,825,55,309
600,16,2,825,55,313
600,16,2,825,55,313
600,16,2,840,56,299
600,16,2,825,55,304
600,16,2,840,56,323
600,16,2,825,55,301
600,16,2,840,56,312
600,16,2,810,54,304
600,16,2,840,56,846
600,16,2,870,58,271
600,16,2,855,57,306
600,16,2,840,56,317
600,16,2,855,57,818
600,16,2,840,56,300
600,16,2,825,55,311
600,16,2,825,55,305
600,16,2,840,56,313
600,16,2,840,56,299
600,16,2,840,56,308
600,16,2,840,56,307
600,16,2,825,55,305
600,16,2,825,55,310
600,16,2,825,55,306
600,16,2,810,54,317
600,16,2,810,54,300
600,16,2,810,54,308
600,16,2,840,56,302
600,16,2,825,55,314
600,16,2,810,54,312
600,16,2,840,56,309
600,16,2,840,56,297
600,16,2,810,54,309
600,16,2,825,55,313
600,16,2,810,54,813
600,16,2,825,55,307
600,16,2,825,55,304
600,16,2,810,54,306
600,16,2,825,55,309
600,16,2,855,57,308
600,16,2,840,56,305
600,16,2,825,55,311
600,16,2,825,55,304
600,16,2,840,56,308
600,16,2,810,54,317
600,16,2,915,61,807
600,16,2,870,58,308
600,16,2,810,54,310
600,16,2,810,54,315
600,16,2,915,61,811
600,16,2,870,58,305
600,16,2,825,55,318
600,16,2,840,56,808
600,16,2,810,54,318
600,16,2,855,57,318
600,16,2,810,54,289
600,16,2,870,58,307
600,16,2,840,56,321
600,16,2,825,55,292
600,16,2,810,54,317
600,16,2,810,54,809
600,16,2,885,59,308
600,16,2,810,54,307
600,16,2,975,65,309
600,16,2,825,55,315
600,16,2,870,58,314
600,16,2,885,59,307
600,16,2,780,52,812
600,16,2,795,53,820
600,16,2,855,57,819
600,16,2,750,50,297
600,16,2,750,50,306
600,16,2,780,52,309
600,16,2,765,51,306
600,16,2,735,49,318
600,16,2,780,52,819
600,16,2,750,50,809
600,16,2,810,54,313
600,16,2,810,54,303
600,16,2,900,60,315
600,16,2,810,54,300
600,16,2,1575,105,315
600,16,2,900,60,298
600,16,2,885,59,324
600,16,2,870,58,290
600,16,2,855,57,317
600,16,2,825,55,299
600,16,2,885,59,306
600,16,2,885,59,311
600,16,2,870,58,312
600,16,2,840,56,809
600,16,2,840,56,318
600,16,2,855,57,297
600,16,2,900,60,318
600,16,2,825,55,300
600,16,2,870,58,304
600,16,2,825,55,307
600,16,2,840,56,307
600,16,2,855,57,308
600,16,2,870,58,307
600,16,2,855,57,309
600,16,2,825,55,307
600,16,2,795,53,304
600,16,2,825,55,308
600,16,2,840,56,318
600,16,2,810,54,427
600,16,2,795,53,279
600,16,2,795,53,318
600,16,2,810,54,297
600,16,2,810,54,310
600,16,2,855,57,303
600,16,2,885,59,314
600,16,2,855,57,300
600,16,2,855,57,316
600,16,2,870,58,313
600,16,2,855,57,304
600,16,2,885,59,310
600,16,2,900,60,305
600,16,2,870,58,809
600,16,2,855,57,318
600,16,2,840,56,297
600,16,2,855,57,304
600,16,2,870,58,311
600,16,2,855,57,308
600,16,2,855,57,315
600,16,2,870,58,810
600,16,2,855,57,305
600,16,2,870,58,318
600,16,2,855,57,821
600,16,2,885,59,295
600,16,2,870,58,308
600,16,2,840,56,306
600,16,2,855,57,308
600,16,2,825,55,310
600,16,2,840,56,305
600,16,2,870,58,306
600,16,2,870,58,310
600,16,2,840,56,305
600,16,2,855,57,314
600,16,2,840,56,309
600,16,2,840,56,299
600,16,2,840,56,318
600,16,2,855,57,298
600,16,2,855,57,316
600,16,2,885,59,298
600,16,2,900,60,306
600,16,2,915,61,318
600,16,2,915,61,820
600,16,2,855,57,318
600,16,2,840,56,296
600,16,2,825,55,818
600,16,2,810,54,810
600,16,2,795,53,310
600,16,2,795,53,307
600,16,2,840,56,304
600,16,2,810,54,309
600,16,2,885,59,308
600,16,2,765,51,308
600,16,2,825,55,307
600,16,2,840,56,307
600,16,2,855,57,315
600,16,2,810,54,296
600,16,2,780,52,318
600,16,2,810,54,307
600,16,2,810,54,295
600,16,2,780,52,309
600,16,2,780,52,307
600,16,2,780,52,308
600,16,2,825,55,307
600,16,2,780,52,305
600,16,2,825,55,315
600,16,2,810,54,301
600,16,2,825,55,306
600,16,2,825,55,319
600,16,2,840,56,296
600,16,2,840,56,308
600,16,2,870,58,306
600,16,2,885,59,309
600,16,2,885,59,306
600,16,2,870,58,308
600,16,2,855,57,307
600,16,2,855,57,317
600,16,2,870,58,820
600,16,2,900,60,828
600,16,2,900,60,291
600,16,2,780,52,304
600,16,2,765,51,308
600,16,2,765,51,316
600,16,2,810,54,301
600,16,2,855,57,304
600,16,2,945,63,308
600,16,2,915,61,317
600,16,2,915,61,807
600,16,2,885,59,307
600,16,2,945,63,319
600,16,2,825,55,808
600,16,2,795,53,307
600,16,2,810,54,315
600,16,2,825,55,317
600,16,2,825,55,289
600,16,2,870,58,308
600,16,2,855,57,307
600,16,2,915,61,308
600,16,2,915,61,317
600,16,2,915,61,297
600,16,2,870,58,308
600,16,2,840,56,318
600,16,2,870,58,302
600,16,2,885,59,301
600,16,2,870,58,309
600,16,2,855,57,305
600,16,2,840,56,310
600,16,2,825,55,305
600,16,2,840,56,310
600,16,2,810,54,306
600,16,2,840,56,313
600,16,2,840,56,303
600,16,2,795,53,304
600,16,2,795,53,307
600,16,2,840,56,306
600,16,2,840,56,309
600,16,2,840,56,309
600,16,2,840,56,308
600,16,2,825,55,303
600,16,2,825,55,313
600,16,2,810,54,303
600,16,2,795,53,306
600,16,2,810,54,318
600,16,2,855,57,296
600,16,2,840,56,319
600,16,2,780,52,811
600,16,2,855,57,304
600,16,2,825,55,313
600,16,2,825,55,313
600,16,2,810,54,822
600,16,2,840,56,297
600,16,2,840,56,309
600,16,2,855,57,320
600,16,2,855,57,290
600,16,2,840,56,306
600,16,2,855,57,307
600,16,2,825,55,307
600,16,2,840,56,319
600,16,2,825,55,299
600,16,2,870,58,303
600,16,2,825,55,309
600,16,2,825,55,314
600,16,2,825,55,300
600,16,2,825,55,318
600,16,2,795,53,297
600,16,2,765,51,318
600,16,2,765,51,321
600,16,2,765,51,281
600,16,2,780,52,309
600,16,2,780,52,307
600,16,2,795,53,307
600,16,2,795,53,305
600,16,2,795,53,309
600,16,2,795,53,318
600,16,2,795,53,820
600,16,2,780,52,297
600,16,2,795,53,306
600,16,2,810,54,310
600,16,2,795,53,305
600,16,2,810,54,306
600,16,2,780,52,308
600,16,2,780,52,306
600,16,2,780,52,308
600,16,2,765,51,318
600,16,2,795,53,298
600,16,2,780,52,307
600,16,2,780,52,312
600,16,2,810,54,318
600,16,2,750,50,295
600,16,2,810,54,328
600,16,2,780,52,291
600,16,2,825,55,315
600,16,2,885,59,291
600,16,2,915,61,307
600,16,2,900,60,317
600,16,2,945,63,808
600,16,2,945,63,309
600,16,2,945,63,308
600,16,2,960,64,305
600,16,2,960,64,307
600,16,2,945,63,306
600,16,2,945,63,321
600,16,2,960,64,294
600,16,2,960,64,310
600,16,2,915,61,317
600,16,2,885,59,306
600,16,2,915,61,302
600,16,2,900,60,313
600,16,2,900,60,295
600,16,2,900,60,309
600,16,2,900,60,308
600,16,2,885,59,318
600,16,2,855,57,301
600,16,2,885,59,301
600,16,2,900,60,311
600,16,2,915,61,315
600,16,2,915,61,312
600,16,2,900,60,806
600,16,2,885,59,306
600,16,2,870,58,305
600,16,2,885,59,319
600,16,2,855,57,811
600,16,2,855,57,315
600,16,2,885,59,301
600,16,2,900,60,304
600,16,2,885,59,306
600,16,2,885,59,318
600,16,2,885,59,808
600,16,2,900,60,319
600,16,2,885,59,825
600,16,2,855,57,802
600,16,2,870,58,308
600,16,2,855,57,309
600,16,2,885,59,310
600,16,2,885,59,312
600,16,2,855,57,308
600,16,2,840,56,809
600,16,2,840,56,308
600,16,2,840,56,304
600,16,2,855,57,309
600,16,2,900,60,308
600,16,2,870,58,305
600,16,2,915,61,309
600,16,2,915,61,306
600,16,2,885,59,312
600,16,2,870,58,301
600,16,2,915,61,308
600,16,2,870,58,316
600,16,2,855,57,301
600,16,2,900,60,306
600,16,2,930,62,308
600,16,2,885,59,308
600,16,2,855,57,304
600,16,2,795,53,311
600,16,2,780,52,307
600,16,2,810,54,307
600,16,2,915,61,306
600,16,2,855,57,308
600,16,2,825,55,315
600,16,2,810,54,304
600,16,2,900,60,312
600,16,2,945,63,807
600,16,2,1035,69,307
600,16,2,960,64,307
600,16,2,975,65,318
600,16,2,915,61,314
600,16,2,915,61,292
600,16,2,930,62,306
600,16,2,870,58,319
600,16,2,870,58,306
600,16,2,870,58,298
600,16,2,855,57,317
600,16,2,855,57,297
600,16,2,855,57,313
600,16,2,900,60,301
600,16,2,840,56,305
600,16,2,825,55,315
600,16,2,825,55,312
600,16,2,915,61,808
600,16,2,885,59,313
600,16,2,855,57,301
600,16,2,855,57,308
600,16,2,855,57,306
600,16,2,885,59,321
600,16,2,810,54,831
600,16,2,825,55,285
600,16,2,825,55,309
600,16,2,810,54,305
600,16,2,960,64,308
600,16,2,855,57,306
600,16,2,885,59,313
600,16,2,825,55,306
600,16,2,945,63,306
600,16,2,900,60,313
600,16,2,930,62,302
600,16,2,870,58,303
600,16,2,870,58,317
600,16,2,855,57,812
600,16,2,840,56,305
600,16,2,810,54,308
600,16,2,990,66,312
600,16,2,795,53,300
600,16,2,915,61,308
600,16,2,825,55,307
600,16,2,855,57,306
600,16,2,780,52,311
600,16,2,780,52,303
600,16,2,780,52,309
600,16,2,780,52,306
600,16,2,765,51,308
600,16,2,765,51,317
600,16,2,840,56,300
600,16,2,795,53,315
600,16,2,810,54,295
600,16,2,825,55,311
600,16,2,810,54,304
600,16,2,840,56,309
600,16,2,825,55,305
600,16,2,840,56,310
600,16,2,825,55,308
600,16,2,840,56,304
600,16,2,855,57,307
600,16,2,870,58,320
600,16,2,870,58,295
600,16,2,870,58,310
600,16,2,855,57,319
600,16,2,930,62,298
600,16,2,960,64,310
600,16,2,945,63,311
600,16,2,915,61,306
600,16,2,870,58,312
600,16,2,915,61,300
600,16,2,870,58,298
600,16,2,810,54,309
600,16,2,825,55,305
600,16,2,840,56,320
600,16,2,825,55,295
600,16,2,855,57,310
600,16,2,825,55,304
600,16,2,855,57,308
600,16,2,915,61,310
600,16,2,900,60,317
600,16,2,900,60,294
600,16,2,870,58,312
600,16,2,870,58,309
600,16,2,870,58,307
600,16,2,855,57,303
600,16,2,840,56,308
600,16,2,855,57,306
600,16,2,870,58,308
600,16,2,840,56,307
600,16,2,825,55,306
600,16,2,855,57,319
600,16,2,825,55,810
600,16,2,810,54,305
600,16,2,795,53,308
600,16,2,825,55,306
600,16,2,855,57,319
600,16,2,810,54,822
600,16,2,885,59,812
600,16,2,885,59,299
600,16,2,915,61,320
600,16,2,885,59,810
600,16,2,870,58,315
600,16,2,840,56,824
600,16,2,840,56,804
600,16,2,855,57,309
600,16,2,855,57,307
600,16,2,870,58,306
600,16,2,855,57,318
600,16,2,840,56,807
600,16,2,825,55,310
600,16,2,825,55,307
600,16,2,825,55,304
600,16,2,825,55,309
600,16,2,825,55,308
600,16,2,825,55,306
600,16,2,825,55,308
600,16,2,840,56,312
600,16,2,825,55,317
600,16,2,825,55,303
600,16,2,825,55,297
600,16,2,825,55,310
600,16,2,825,55,304
600,16,2,855,57,307
600,16,2,855,57,311
600,16,2,870,58,303
600,16,2,855,57,318
600,16,2,855,57,296
600,16,2,855,57,308
600,16,2,855,57,306
600,16,2,870,58,315
600,16,2,855,57,302
600,16,2,855,57,305
600,16,2,855,57,309
600,16,2,870,58,309
600,16,2,855,57,308
600,16,2,870,58,303
600,16,2,870,58,319
600,16,2,855,57,295
600,16,2,855,57,309
# Config 2/13: frame_count=16, burst_period=4
600,16,4,825,55,509
600,16,4,840,56,516
600,16,4,855,57,517
600,16,4,885,59,505
600,16,4,870,58,513
600,16,4,870,58,518
600,16,4,855,57,507
600,16,4,840,56,512
600,16,4,840,56,511
600,16,4,825,55,511
600,16,4,825,55,513
600,16,4,840,56,509
600,16,4,825,55,513
600,16,4,825,55,519
600,16,4,840,56,512
600,16,4,840,56,1020
600,16,4,840,56,508
600,16,4,840,56,513
600,16,4,825,55,512
600,16,4,840,56,506
600,16,4,840,56,521
600,16,4,840,56,511
600,16,4,855,57,510
600,16,4,855,57,511
600,16,4,855,57,519
600,16,4,840,56,507
600,16,4,855,57,511
600,16,4,855,57,514
600,16,4,870,58,511
600,16,4,885,59,512
600,16,4,885,59,510
600,16,4,855,57,513
600,16,4,870,58,515
600,16,4,900,60,511
600,16,4,855,57,510
600,16,4,885,59,514
600,16,4,900,60,512
600,16,4,885,59,510
600,16,4,885,59,512
600,16,4,885,59,512
600,16,4,840,56,513
600,16,4,855,57,512
600,16,4,855,57,512
600,16,4,870,58,511
600,16,4,855,57,511
600,16,4,840,56,512
600,16,4,825,55,513
600,16,4,840,56,513
600,16,4,840,56,511
600,16,4,840,56,520
600,16,4,840,56,504
600,16,4,840,56,513
600,16,4,840,56,514
600,16,4,840,56,512
600,16,4,780,52,510
600,16,4,840,56,513
600,16,4,855,57,510
600,16,4,840,56,512
600,16,4,840,56,513
600,16,4,855,57,514
600,16,4,825,55,510
600,16,4,855,57,514
600,16,4,840,56,517
600,16,4,840,56,505
600,16,4,840,56,512
600,16,4,855,57,518
600,16,4,855,57,1018
600,16,4,840,56,515
600,16,4,840,56,516
600,16,4,870,58,511
600,16,4,900,60,505
600,16,4,870,58,514
600,16,4,840,56,511
600,16,4,855,57,512
600,16,4,855,57,519
600,16,4,840,56,505
600,16,4,825,55,512
600,16,4,825,55,519
600,16,4,840,56,1019
600,16,4,840,56,511
600,16,4,840,56,510
600,16,4,825,55,515
600,16,4,810,54,514
600,16,4,810,54,524
600,16,4,840,56,496
600,16,4,825,55,505
600,16,4,825,55,519
600,16,4,825,55,510
600,16,4,825,55,514
600,16,4,810,54,512
600,16,4,810,54,513
600,16,4,810,54,524
600,16,4,810,54,521
600,16,4,810,54,489
600,16,4,825,55,517
600,16,4,825,55,509
600,16,4,825,55,510
600,16,4,840,56,513
600,16,4,825,55,512
600,16,4,810,54,513
600,16,4,825,55,517
600,16,4,825,55,1018
600,16,4,825,55,510
600,16,4,810,54,513
600,16,4,825,55,515
600,16,4,810,54,510
600,16,4,825,55,513
600,16,4,825,55,511
600,16,4,825,55,511
600,16,4,825,55,513
600,16,4,810,54,512
600,16,4,855,57,513
600,16,4,885,59,511
600,16,4,855,57,511
600,16,4,885,59,514
600,16,4,870,58,510
600,16,4,870,58,520
600,16,4,855,57,504
600,16,4,840,56,520
600,16,4,870,58,1017
600,16,4,855,57,511
600,16,4,855,57,513
600,16,4,870,58,514
600,16,4,885,59,510
600,16,4,870,58,512
600,16,4,870,58,514
600,16,4,855,57,509
600,16,4,840,56,514
600,16,4,840,56,510
600,16,4,855,57,511
600,16,4,855,57,513
600,16,4,855,57,513
600,16,4,855,57,511
600,16,4,855,57,520
600,16,4,855,57,506
600,16,4,870,58,512
600,16,4,870,58,512
600,16,4,870,58,510
600,16,4,885,59,512
600,16,4,885,59,514
600,16,4,885,59,511
600,16,4,870,58,511
600,16,4,885,59,513
600,16,4,870,58,511
600,16,4,825,55,516
600,16,4,855,57,516
600,16,4,840,56,512
600,16,4,840,56,506
600,16,4,870,58,517
600,16,4,870,58,516
600,16,4,885,59,502
600,16,4,885,59,512
