physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,rssi_dbm,elapsed_ms
600,16,2,2100,140,-55,808
600,16,2,2100,140,-55,305
600,16,2,2100,140,-55,310
600,16,2,2085,139,-56,305
600,16,2,2100,140,-55,322
600,16,2,2115,141,-55,296
600,16,2,2070,138,-55,829
600,16,2,2115,141,-56,810
600,16,2,2100,140,-55,819
600,16,2,2115,141,-55,811
600,16,2,2115,141,-55,315
600,16,2,2115,141,-55,322
600,16,2,2115,141,-55,800
600,16,2,2115,141,-55,307
600,16,2,2130,142,-55,310
600,16,2,2115,141,-55,820
600,16,2,2130,142,-55,819
600,16,2,2115,141,-55,305
600,16,2,2145,143,-55,302
600,16,2,2115,141,-55,318
600,16,2,2085,139,-55,815
600,16,2,2145,143,-55,834
600,16,2,2130,142,-55,802
600,16,2,2130,142,-55,302
600,16,2,2115,141,-55,315
600,16,2,2100,140,-55,819
600,16,2,2115,141,-55,886
600,16,2,2115,141,-55,750
600,16,2,2115,141,-55,307
600,16,2,2130,142,-55,330
600,16,2,2115,141,-55,284
600,16,2,2100,140,-55,308
600,16,2,2130,142,-55,307
600,16,2,2130,142,-55,307
600,16,2,2100,140,-55,309
600,16,2,2130,142,-55,326
600,16,2,2115,141,-55,798
600,16,2,2115,141,-55,310
600,16,2,2100,140,-55,305
600,16,2,2115,141,-55,303
600,16,2,2115,141,-55,327
600,16,2,2100,140,-56,308
600,16,2,2100,140,-56,803
600,16,2,2100,140,-55,312
600,16,2,2100,140,-55,814
600,16,2,2130,142,-55,313
600,16,2,2115,141,-55,298
E (185856) wifi:No FTM Measurements received from responder!
W (185856) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
600,16,2,2130,142,-56,332
600,16,2,2130,142,-55,816
600,16,2,2130,142,-55,301
600,16,2,2145,143,-56,318
600,16,2,2115,141,-55,819
600,16,2,2160,144,-55,315
600,16,2,2100,140,-55,289
600,16,2,2130,142,-55,329
600,16,2,2115,141,-55,802
600,16,2,2115,141,-55,303
600,16,2,2115,141,-55,316
600,16,2,2130,142,-55,316
600,16,2,2100,140,-55,875
600,16,2,2115,141,-55,336
600,16,2,2115,141,-55,307
600,16,2,2115,141,-55,317
600,16,2,2115,141,-55,878
600,16,2,2100,140,-55,756
600,16,2,2100,140,-55,302
600,16,2,2130,142,-55,317
600,16,2,2115,141,-55,810
600,16,2,2130,142,-55,311
600,16,2,2115,141,-55,308
600,16,2,2115,141,-55,321
600,16,2,2115,141,-55,308
600,16,2,2115,141,-55,295
600,16,2,2115,141,-55,937
600,16,2,2115,141,-54,280
600,16,2,2145,143,-56,311
600,16,2,2145,143,-55,308
600,16,2,2115,141,-55,300
600,16,2,2115,141,-56,321
600,16,2,2100,140,-56,311
600,16,2,2085,139,-55,846
600,16,2,2175,145,-55,294
600,16,2,2100,140,-55,791
600,16,2,2115,141,-55,335
600,16,2,2115,141,-55,295
600,16,2,2145,143,-55,816
600,16,2,2130,142,-55,815
600,16,2,2130,142,-55,302
600,16,2,2115,141,-55,308
600,16,2,2130,142,-55,324
600,16,2,2115,141,-55,799
600,16,2,2115,141,-55,311
600,16,2,2115,141,-55,311
600,16,2,2130,142,-55,309
600,16,2,2130,142,-55,313
600,16,2,2145,143,-55,295
600,16,2,2100,140,-55,308
600,16,2,2085,139,-56,314
600,16,2,2100,140,-55,312
600,16,2,2130,142,-55,295
600,16,2,2160,144,-55,316
600,16,2,2085,139,-55,870
600,16,2,2100,140,-55,772
600,16,2,2115,141,-55,310
600,16,2,2115,141,-55,810
600,16,2,2100,140,-54,308
600,16,2,2115,141,-55,314
600,16,2,2130,142,-56,813
600,16,2,2115,141,-55,814
600,16,2,2100,140,-55,313
600,16,2,2115,141,-55,821
600,16,2,2100,140,-55,840
600,16,2,2115,141,-55,815
600,16,2,2115,141,-55,286
600,16,2,2100,140,-56,308
600,16,2,2115,141,-55,322
600,16,2,2115,141,-55,295
600,16,2,2085,139,-55,313
600,16,2,2130,142,-55,805
600,16,2,2130,142,-55,315
600,16,2,2115,141,-55,311
600,16,2,2235,149,-55,309
600,16,2,2115,141,-56,820
600,16,2,2130,142,-55,301
600,16,2,2115,141,-55,306
600,16,2,2115,141,-55,305
600,16,2,2115,141,-55,324
600,16,2,2130,142,-55,286
600,16,2,2130,142,-55,315
600,16,2,2130,142,-55,318
600,16,2,2100,140,-55,288
600,16,2,2085,139,-55,330
600,16,2,2130,142,-55,297
600,16,2,2130,142,-55,816
600,16,2,2130,142,-55,836
600,16,2,2115,141,-55,803
600,16,2,2130,142,-55,811
600,16,2,2100,140,-55,316
600,16,2,2100,140,-55,818
600,16,2,2115,141,-55,837
600,16,2,2130,142,-55,278
600,16,2,2115,141,-55,315
600,16,2,2100,140,-55,311
600,16,2,2115,141,-55,298
600,16,2,2115,141,-55,312
600,16,2,2130,142,-55,307
600,16,2,2145,143,-55,321
600,16,2,2130,142,-55,814
600,16,2,2130,142,-55,810
600,16,2,2130,142,-55,327
600,16,2,2115,141,-55,803
600,16,2,2145,143,-55,312
600,16,2,2145,143,-55,928
600,16,2,2115,141,-55,815
600,16,2,2115,141,-56,292
600,16,2,2115,141,-55,325
600,16,2,2115,141,-55,858
600,16,2,2115,141,-55,760
600,16,2,2115,141,-55,307
600,16,2,2130,142,-55,315
600,16,2,2100,140,-55,297
600,16,2,2115,141,-55,313
600,16,2,2115,141,-55,311
600,16,2,2115,141,-55,312
600,16,2,2115,141,-55,299
600,16,2,2115,141,-55,303
600,16,2,2115,141,-55,315
600,16,2,2145,143,-55,308
600,16,2,2130,142,-55,310
600,16,2,2130,142,-55,822
600,16,2,2115,141,-55,302
600,16,2,2115,141,-55,309
600,16,2,2100,140,-55,309
600,16,2,2115,141,-55,849
600,16,2,2115,141,-55,293
600,16,2,2115,141,-55,792
600,16,2,2130,142,-55,318
600,16,2,2115,141,-55,813
600,16,2,2130,142,-55,310
600,16,2,2130,142,-56,308
600,16,2,2130,142,-55,308
600,16,2,2130,142,-55,317
600,16,2,2115,141,-55,314
600,16,2,2115,141,-55,797
600,16,2,2100,140,-55,316
600,16,2,2130,142,-55,810
600,16,2,2130,142,-55,306
600,16,2,2115,141,-54,312
600,16,2,2115,141,-55,321
600,16,2,2115,141,-55,297
600,16,2,2100,140,-55,305
600,16,2,2115,141,-55,312
600,16,2,2100,140,-55,833
600,16,2,2130,142,-55,288
600,16,2,2115,141,-55,322
600,16,2,2130,142,-55,809
600,16,2,2085,139,-55,810
600,16,2,2100,140,-55,316
600,16,2,2100,140,-55,300
600,16,2,2115,141,-55,314
600,16,2,2100,140,-55,819
600,16,2,2100,140,-55,318
600,16,2,2115,141,-55,821
600,16,2,2130,142,-55,792
600,16,2,2130,142,-55,318
600,16,2,2145,143,-55,307
600,16,2,2115,141,-55,323
600,16,2,2115,141,-55,281
600,16,2,2100,140,-56,332
600,16,2,2100,140,-55,297
600,16,2,2115,141,-55,303
600,16,2,2085,139,-55,310
600,16,2,2115,141,-55,816
600,16,2,2130,142,-55,312
600,16,2,2115,141,-55,306
600,16,2,2115,141,-55,300
600,16,2,2145,143,-55,307
600,16,2,2100,140,-56,306
600,16,2,2130,142,-55,321
600,16,2,2115,141,-56,855
600,16,2,2100,140,-55,775
600,16,2,2115,141,-55,314
600,16,2,2115,141,-55,830
600,16,2,2085,139,-56,802
600,16,2,2130,142,-54,313
600,16,2,2055,137,-56,915
600,16,2,2100,140,-55,302
600,16,2,2100,140,-56,308
600,16,2,2100,140,-55,307
600,16,2,2100,140,-55,316
600,16,2,2130,142,-55,299
600,16,2,2115,141,-56,309
600,16,2,2100,140,-55,305
600,16,2,2100,140,-55,307
600,16,2,2130,142,-55,302
600,16,2,2130,142,-55,321
600,16,2,2130,142,-55,816
600,16,2,2130,142,-55,307
600,16,2,2130,142,-54,308
600,16,2,2130,142,-55,321
600,16,2,2130,142,-55,802
600,16,2,2130,142,-55,309
600,16,2,2115,141,-55,303
600,16,2,2130,142,-55,306
600,16,2,2130,142,-55,304
600,16,2,2115,141,-55,318
600,16,2,2130,142,-55,305
600,16,2,2130,142,-55,305
600,16,2,2115,141,-55,310
600,16,2,2130,142,-55,307
600,16,2,2115,141,-56,299
600,16,2,2145,143,-55,311
600,16,2,2100,140,-55,307
600,16,2,2115,141,-55,316
600,16,2,2100,140,-56,813
600,16,2,2100,140,-55,305
600,16,2,2070,138,-55,308
600,16,2,2115,141,-55,311
600,16,2,2115,141,-55,319
600,16,2,2100,140,-55,295
600,16,2,2115,141,-54,322
600,16,2,2115,141,-55,290
600,16,2,2100,140,-55,306
600,16,2,2100,140,-55,313
600,16,2,2115,141,-55,302
600,16,2,2115,141,-55,312
600,16,2,2115,141,-55,306
600,16,2,2100,140,-55,301
600,16,2,2100,140,-55,317
600,16,2,2115,141,-55,299
600,16,2,2130,142,-55,315
600,16,2,2115,141,-55,812
600,16,2,2115,141,-55,316
600,16,2,2115,141,-55,305
600,16,2,2115,141,-55,305
600,16,2,2115,141,-55,298
600,16,2,2130,142,-55,315
600,16,2,2100,140,-55,309
600,16,2,2085,139,-54,309
600,16,2,2130,142,-55,809
600,16,2,2130,142,-55,304
600,16,2,2115,141,-55,313
600,16,2,2100,140,-55,313
600,16,2,2100,140,-55,306
600,16,2,2085,139,-56,311
600,16,2,2115,141,-55,825
600,16,2,2115,141,-55,805
600,16,2,2115,141,-55,308
600,16,2,2115,141,-55,311
600,16,2,2115,141,-55,303
600,16,2,2145,143,-55,317
600,16,2,2130,142,-56,826
600,16,2,2115,141,-55,825
600,16,2,2130,142,-55,285
600,16,2,2115,141,-55,307
600,16,2,2130,142,-55,315
600,16,2,2130,142,-55,314
600,16,2,2130,142,-55,293
600,16,2,2115,141,-56,316
600,16,2,2115,141,-55,817
600,16,2,2115,141,-56,305
600,16,2,2130,142,-55,300
600,16,2,2145,143,-55,321
600,16,2,2130,142,-55,292
600,16,2,2115,141,-55,320
600,16,2,2115,141,-55,822
600,16,2,2100,140,-55,817
600,16,2,2130,142,-55,306
600,16,2,2115,141,-55,825
600,16,2,2115,141,-55,801
600,16,2,2115,141,-55,319
600,16,2,2100,140,-55,312
600,16,2,2100,140,-55,302
600,16,2,2115,141,-55,822
600,16,2,2100,140,-55,829
600,16,2,2115,141,-55,285
600,16,2,2100,140,-55,317
600,16,2,2115,141,-55,833
600,16,2,2100,140,-55,294
600,16,2,2115,141,-55,831
600,16,2,2115,141,-55,810
600,16,2,2115,141,-55,304
600,16,2,2100,140,-55,320
600,16,2,2115,141,-55,806
600,16,2,2100,140,-55,318
600,16,2,2115,141,-55,296
600,16,2,2100,140,-55,319
600,16,2,2100,140,-55,295
600,16,2,2115,141,-55,308
600,16,2,2100,140,-56,306
600,16,2,2115,141,-55,307
600,16,2,2115,141,-55,301
600,16,2,2115,141,-55,314
600,16,2,2115,141,-55,308
600,16,2,2100,140,-55,311
600,16,2,2100,140,-55,308
600,16,2,2115,141,-55,301
600,16,2,2100,140,-55,306
600,16,2,2115,141,-55,311
600,16,2,2100,140,-55,304
600,16,2,2115,141,-55,310
600,16,2,2130,142,-55,304
600,16,2,2115,141,-55,309
600,16,2,2085,139,-55,305
600,16,2,2085,139,-55,307
600,16,2,2085,139,-55,308
600,16,2,2100,140,-55,307
600,16,2,2085,139,-55,309
600,16,2,2100,140,-55,306
600,16,2,2085,139,-55,322
600,16,2,2115,141,-55,814
600,16,2,2100,140,-55,809
600,16,2,2100,140,-55,342
600,16,2,2100,140,-55,784
600,16,2,2085,139,-55,303
600,16,2,2100,140,-55,314
600,16,2,2115,141,-55,300
600,16,2,2085,139,-55,314
600,16,2,2115,141,-55,310
600,16,2,2115,141,-55,302
600,16,2,2085,139,-55,303
600,16,2,2085,139,-55,314
600,16,2,2100,140,-55,300
600,16,2,2115,141,-56,308
600,16,2,2115,141,-55,315
600,16,2,2115,141,-55,820
600,16,2,2130,142,-56,814
600,16,2,2100,140,-55,311
600,16,2,2085,139,-54,304
600,16,2,2130,142,-55,311
600,16,2,2100,140,-55,815
600,16,2,2100,140,-55,308
600,16,2,2085,139,-55,307
600,16,2,2115,141,-55,307
600,16,2,2130,142,-55,308
600,16,2,2130,142,-55,317
600,16,2,2130,142,-54,297
600,16,2,2100,140,-55,305
600,16,2,2100,140,-55,312
600,16,2,2130,142,-55,309
600,16,2,2100,140,-55,828
600,16,2,2100,140,-55,294
600,16,2,2100,140,-55,313
600,16,2,2115,141,-55,302
600,16,2,2085,139,-55,319
600,16,2,2100,140,-55,831
600,16,2,2115,141,-55,283
600,16,2,2115,141,-55,296
600,16,2,2025,135,-55,314
600,16,2,2130,142,-55,313
600,16,2,2100,140,-55,312
600,16,2,2100,140,-55,317
600,16,2,2100,140,-55,283
600,16,2,2100,140,-55,316
600,16,2,2100,140,-55,302
600,16,2,2100,140,-55,307
600,16,2,2100,140,-55,308
600,16,2,2085,139,-55,307
600,16,2,2100,140,-55,303
600,16,2,2115,141,-55,321
600,16,2,2115,141,-54,298
600,16,2,2115,141,-55,302
600,16,2,2100,140,-55,322
600,16,2,2115,141,-55,292
600,16,2,2100,140,-55,316
600,16,2,2115,141,-55,299
600,16,2,2100,140,-55,323
600,16,2,2115,141,-55,832
600,16,2,2115,141,-55,287
600,16,2,2100,140,-55,303
600,16,2,2085,139,-56,307
600,16,2,2100,140,-55,307
600,16,2,2115,141,-55,304
600,16,2,2100,140,-56,311
600,16,2,2100,140,-55,307
600,16,2,2100,140,-55,307
600,16,2,2100,140,-55,316
600,16,2,2100,140,-55,309
600,16,2,2115,141,-55,807
600,16,2,2115,141,-55,314
600,16,2,2115,141,-55,311
600,16,2,2115,141,-55,807
600,16,2,2100,140,-55,326
600,16,2,2100,140,-55,803
600,16,2,2115,141,-56,316
600,16,2,2100,140,-55,811
600,16,2,2100,140,-55,312
600,16,2,2115,141,-55,311
600,16,2,2085,139,-56,299
600,16,2,2115,141,-54,307
600,16,2,2115,141,-55,318
600,16,2,2100,140,-55,304
600,16,2,2100,140,-55,815
600,16,2,2100,140,-55,308
600,16,2,2115,141,-56,303
600,16,2,2115,141,-55,311
600,16,2,2115,141,-55,309
600,16,2,2115,141,-55,306
600,16,2,2115,141,-55,308
600,16,2,2115,141,-55,298
600,16,2,2100,140,-56,307
600,16,2,2115,141,-55,312
600,16,2,2115,141,-54,307
600,16,2,2130,142,-55,318
600,16,2,2100,140,-55,855
600,16,2,2085,139,-55,781
600,16,2,2085,139,-56,822
600,16,2,2100,140,-55,821
600,16,2,2115,141,-55,826
600,16,2,2115,141,-55,296
600,16,2,2130,142,-55,309
600,16,2,2115,141,-55,303
600,16,2,2100,140,-55,311
600,16,2,2115,141,-55,308
600,16,2,2115,141,-55,818
600,16,2,2100,140,-55,306
600,16,2,2130,142,-55,306
600,16,2,2115,141,-55,304
600,16,2,2145,143,-55,314
600,16,2,2115,141,-55,808
600,16,2,2100,140,-55,315
600,16,2,2130,142,-55,311
600,16,2,2100,140,-55,817
600,16,2,2115,141,-55,805
600,16,2,2115,141,-56,321
600,16,2,2115,141,-55,301
600,16,2,2115,141,-55,300
600,16,2,2130,142,-55,317
600,16,2,2115,141,-55,300
600,16,2,2115,141,-55,318
600,16,2,2085,139,-55,295
600,16,2,2100,140,-55,318
600,16,2,2100,140,-55,305
600,16,2,2100,140,-55,312
600,16,2,2100,140,-55,806
600,16,2,2085,139,-55,317
600,16,2,2100,140,-55,305
600,16,2,2115,141,-55,304
600,16,2,2085,139,-55,303
600,16,2,2100,140,-55,319
600,16,2,2100,140,-55,815
600,16,2,2115,141,-55,317
600,16,2,2115,141,-55,811
600,16,2,2100,140,-56,306
600,16,2,2130,142,-55,321
600,16,2,2115,141,-55,810
600,16,2,2115,141,-55,302
600,16,2,2130,142,-55,313
600,16,2,2130,142,-55,302
600,16,2,2115,141,-55,308
600,16,2,2115,141,-55,316
600,16,2,2115,141,-55,801
600,16,2,2130,142,-55,310
600,16,2,2115,141,-55,327
600,16,2,2115,141,-55,288
600,16,2,2115,141,-55,312
600,16,2,2100,140,-55,307
600,16,2,2115,141,-55,303
600,16,2,2115,141,-55,312
600,16,2,2100,140,-55,323
600,16,2,2115,141,-55,295
600,16,2,2115,141,-55,303
600,16,2,2115,141,-55,328
600,16,2,2115,141,-55,288
600,16,2,2115,141,-55,306
600,16,2,2115,141,-55,308
600,16,2,2115,141,-55,306
600,16,2,2115,141,-55,307
600,16,2,2115,141,-55,312
600,16,2,2130,142,-55,303
600,16,2,2115,141,-55,314
600,16,2,2100,140,-55,818
600,16,2,2100,140,-55,819
600,16,2,2115,141,-55,804
600,16,2,2130,142,-55,321
