physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,rssi_dbm,elapsed_ms
# Starting automated sampling: 5 configs x 1000 samples = 5000 total
# Config 1/5: frame_count=16, burst_period=2
E (6673) wifi:No FTM Measurements received from responder!
W (6674) puara-module: FTM Report received with non-success status: 5
# Timeout after 2006 ms, retrying...
3300,16,2,3945,263,-62,292
3300,16,2,3945,263,-63,320
3300,16,2,3945,263,-63,307
3300,16,2,3960,264,-62,327
3300,16,2,3930,262,-63,278
3300,16,2,3930,262,-62,317
3300,16,2,3945,263,-63,309
3300,16,2,3930,262,-62,304
3300,16,2,3945,263,-63,304
3300,16,2,3945,263,-63,312
3300,16,2,3960,264,-62,322
3300,16,2,3945,263,-63,286
3300,16,2,3945,263,-63,313
3300,16,2,3960,264,-63,307
3300,16,2,3945,263,-63,300
3300,16,2,3930,262,-63,305
3300,16,2,3945,263,-63,317
3300,16,2,3945,263,-63,811
3300,16,2,3975,265,-63,325
3300,16,2,3960,264,-63,287
3300,16,2,3945,263,-63,306
3300,16,2,3930,262,-63,319
3300,16,2,3960,264,-63,297
3300,16,2,3945,263,-63,322
3300,16,2,3945,263,-63,294
3300,16,2,3945,263,-63,317
3300,16,2,3930,262,-62,309
3300,16,2,3930,262,-62,808
3300,16,2,3960,264,-63,318
3300,16,2,4005,267,-63,295
3300,16,2,3975,265,-63,304
3300,16,2,4005,267,-62,319
3300,16,2,3945,263,-62,299
3300,16,2,3945,263,-63,316
3300,16,2,3945,263,-62,300
3300,16,2,3945,263,-63,305
3300,16,2,3930,262,-63,308
3300,16,2,3945,263,-62,306
3300,16,2,3960,264,-62,304
3300,16,2,3945,263,-62,323
3300,16,2,3960,264,-63,305
3300,16,2,3960,264,-62,822
3300,16,2,3975,265,-62,319
3300,16,2,3960,264,-63,305
3300,16,2,3945,263,-63,283
3300,16,2,3930,262,-63,319
3300,16,2,3960,264,-62,306
3300,16,2,3945,263,-62,308
3300,16,2,3960,264,-64,299
3300,16,2,3945,263,-62,316
3300,16,2,3960,264,-63,307
3300,16,2,4065,271,-63,306
3300,16,2,3945,263,-62,299
3300,16,2,3945,263,-62,310
3300,16,2,3945,263,-63,306
3300,16,2,3960,264,-63,307
3300,16,2,3915,261,-63,306
3300,16,2,3915,261,-64,308
3300,16,2,3945,263,-63,303
3300,16,2,3945,263,-63,319
3300,16,2,3960,264,-62,307
3300,16,2,3945,263,-63,820
3300,16,2,3945,263,-63,298
3300,16,2,3945,263,-64,318
3300,16,2,3960,264,-63,294
3300,16,2,3945,263,-63,322
3300,16,2,3975,265,-62,304
3300,16,2,3915,261,-62,307
3300,16,2,3960,264,-62,311
3300,16,2,3945,263,-63,295
3300,16,2,3945,263,-62,316
3300,16,2,3990,266,-62,299
3300,16,2,3945,263,-63,308
3300,16,2,3975,265,-62,320
3300,16,2,3945,263,-62,295
3300,16,2,3930,262,-63,303
3300,16,2,3930,262,-63,323
3300,16,2,3945,263,-63,293
3300,16,2,3945,263,-63,304
3300,16,2,3945,263,-63,320
3300,16,2,3915,261,-62,299
3300,16,2,3945,263,-63,325
3300,16,2,3930,262,-63,290
3300,16,2,3960,264,-63,319
E (176283) wifi:No FTM Measurements received from responder!
W (176283) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3960,264,-63,256
3300,16,2,3930,262,-62,288
3300,16,2,3945,263,-63,311
3300,16,2,3945,263,-62,306
3300,16,2,3900,260,-63,318
3300,16,2,3900,260,-63,312
3300,16,2,3960,264,-59,289
3300,16,2,3765,251,-63,311
3300,16,2,3975,265,-62,314
3300,16,2,3945,263,-63,820
3300,16,2,3945,263,-62,298
3300,16,2,3930,262,-62,307
3300,16,2,3945,263,-63,316
E (182698) wifi:No FTM Measurements received from responder!
W (182698) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3960,264,-63,246
3300,16,2,3930,262,-62,305
3300,16,2,3960,264,-62,322
3300,16,2,3960,264,-62,812
3300,16,2,3945,263,-63,295
E (186696) wifi:No FTM Measurements received from responder!
W (186696) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3300,16,2,3945,263,-63,268
3300,16,2,3735,249,-63,304
3300,16,2,3945,263,-63,306
3300,16,2,3975,265,-63,300
3300,16,2,3930,262,-63,306
3300,16,2,3945,263,-63,321
3300,16,2,3930,262,-63,305
3300,16,2,3960,264,-63,350
3300,16,2,3930,262,-62,785
E (191927) wifi:No FTM Measurements received from responder!
W (191927) puara-module: FTM Report received with non-success status: 5
