physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,rssi_dbm,elapsed_ms
# Starting automated sampling: 5 configs x 1000 samples = 5000 total
# Config 1/5: frame_count=16, burst_period=2
900,16,2,1620,108,-51,275
900,16,2,1605,107,-51,300
900,16,2,1605,107,-51,315
900,16,2,1605,107,-51,311
900,16,2,1620,108,-51,296
900,16,2,1605,107,-51,311
900,16,2,1605,107,-51,300
900,16,2,1605,107,-51,318
900,16,2,1620,108,-51,313
900,16,2,1590,106,-51,291
900,16,2,1590,106,-51,310
900,16,2,1620,108,-51,312
900,16,2,1605,107,-51,301
900,16,2,1605,107,-51,315
900,16,2,1620,108,-51,305
900,16,2,1620,108,-51,309
900,16,2,1620,108,-51,299
900,16,2,1605,107,-51,310
900,16,2,1605,107,-51,307
900,16,2,1605,107,-51,307
900,16,2,1590,106,-51,305
900,16,2,1635,109,-51,311
900,16,2,1650,110,-51,306
900,16,2,1605,107,-51,323
900,16,2,1620,108,-51,802
900,16,2,1650,110,-51,308
900,16,2,1620,108,-51,304
900,16,2,1605,107,-51,321
900,16,2,1605,107,-51,819
900,16,2,1605,107,-51,309
900,16,2,1590,106,-51,814
900,16,2,1605,107,-51,306
900,16,2,1620,108,-51,310
900,16,2,1635,109,-51,313
900,16,2,1635,109,-52,298
900,16,2,1620,108,-51,298
900,16,2,1605,107,-51,317
900,16,2,1620,108,-51,309
900,16,2,1605,107,-52,307
900,16,2,1620,108,-51,310
900,16,2,1590,106,-51,865
900,16,2,1605,107,-51,253
900,16,2,1620,108,-51,310
900,16,2,1620,108,-51,308
900,16,2,1605,107,-51,315
900,16,2,1605,107,-51,307
900,16,2,1590,106,-52,308
900,16,2,1605,107,-51,306
900,16,2,1605,107,-51,821
900,16,2,1605,107,-51,305
900,16,2,1605,107,-51,293
900,16,2,1620,108,-51,311
900,16,2,1605,107,-51,316
900,16,2,1590,106,-50,823
900,16,2,1620,108,-51,290
900,16,2,1620,108,-51,315
900,16,2,1620,108,-51,300
900,16,2,1605,107,-51,318
900,16,2,1620,108,-51,303
900,16,2,1620,108,-51,304
900,16,2,1590,106,-51,306
900,16,2,1590,106,-51,306
900,16,2,1605,107,-51,313
900,16,2,1590,106,-51,313
900,16,2,1590,106,-51,308
900,16,2,1605,107,-51,307
900,16,2,1590,106,-51,308
900,16,2,1605,107,-51,306
900,16,2,1605,107,-51,300
900,16,2,1605,107,-51,307
900,16,2,1590,106,-51,315
900,16,2,1605,107,-51,301
900,16,2,1620,108,-51,313
900,16,2,1620,108,-51,307
900,16,2,1635,109,-51,308
900,16,2,1605,107,-51,307
900,16,2,1620,108,-51,305
900,16,2,1605,107,-51,299
900,16,2,1605,107,-51,318
900,16,2,1590,106,-51,304
900,16,2,1635,109,-51,302
900,16,2,1620,108,-51,312
900,16,2,1635,109,-51,307
900,16,2,1605,107,-51,308
900,16,2,1590,106,-51,303
900,16,2,1590,106,-52,310
900,16,2,1590,106,-51,307
900,16,2,1620,108,-51,304
900,16,2,1590,106,-51,307
900,16,2,1620,108,-51,311
900,16,2,1620,108,-52,298
900,16,2,1605,107,-51,315
900,16,2,1590,106,-51,307
900,16,2,1635,109,-51,299
900,16,2,1650,110,-52,322
900,16,2,1575,105,-51,818
900,16,2,1575,105,-51,308
900,16,2,1605,107,-52,814
900,16,2,1620,108,-52,306
900,16,2,1650,110,-51,299
900,16,2,1605,107,-51,316
900,16,2,1605,107,-51,309
900,16,2,1605,107,-51,305
900,16,2,1605,107,-51,306
900,16,2,1605,107,-51,303
900,16,2,1620,108,-52,323
900,16,2,1620,108,-52,294
900,16,2,1605,107,-51,306
900,16,2,1620,108,-52,308
900,16,2,1605,107,-51,313
900,16,2,1590,106,-51,305
900,16,2,1575,105,-51,316
900,16,2,1605,107,-51,303
900,16,2,1575,105,-52,303
900,16,2,1605,107,-51,311
900,16,2,1605,107,-51,811
900,16,2,1620,108,-51,311
900,16,2,1650,110,-51,313
900,16,2,1650,110,-52,302
900,16,2,1590,106,-51,312
900,16,2,1620,108,-51,813
900,16,2,1620,108,-51,309
900,16,2,1635,109,-52,312
900,16,2,1620,108,-51,809
900,16,2,1635,109,-51,312
900,16,2,1575,105,-54,303
900,16,2,1635,109,-52,317
900,16,2,1605,107,-51,299
900,16,2,1620,108,-52,309
900,16,2,1635,109,-51,311
900,16,2,1605,107,-51,325
900,16,2,1605,107,-51,301
900,16,2,1575,105,-52,295
900,16,2,1560,104,-52,306
900,16,2,1590,106,-51,300
900,16,2,1590,106,-51,309
900,16,2,1605,107,-52,306
900,16,2,1590,106,-51,315
900,16,2,1620,108,-51,310
900,16,2,1605,107,-51,814
900,16,2,1575,105,-50,302
900,16,2,1590,106,-52,308
900,16,2,1590,106,-51,319
900,16,2,1605,107,-52,301
900,16,2,1575,105,-51,314
900,16,2,1545,103,-51,299
900,16,2,1620,108,-52,299
900,16,2,1665,111,-51,317
900,16,2,1680,112,-51,312
900,16,2,1665,111,-51,812
900,16,2,1680,112,-51,301
900,16,2,1665,111,-51,310
900,16,2,1680,112,-51,308
900,16,2,1665,111,-50,316
900,16,2,1635,109,-51,811
900,16,2,1650,110,-51,307
900,16,2,1650,110,-51,307
900,16,2,1665,111,-51,307
900,16,2,1680,112,-51,313
900,16,2,1650,110,-51,304
900,16,2,1620,108,-51,315
900,16,2,1605,107,-51,307
900,16,2,1605,107,-51,297
900,16,2,1605,107,-52,305
900,16,2,1605,107,-52,318
900,16,2,1620,108,-51,311
900,16,2,1605,107,-52,294
900,16,2,1605,107,-51,320
900,16,2,1620,108,-52,303
900,16,2,1620,108,-51,337
900,16,2,1605,107,-51,797
900,16,2,1620,108,-51,291
900,16,2,1605,107,-51,317
900,16,2,1605,107,-51,294
900,16,2,1605,107,-52,310
900,16,2,1605,107,-51,307
900,16,2,1605,107,-52,319
900,16,2,1605,107,-51,306
900,16,2,1605,107,-51,307
900,16,2,1605,107,-51,298
900,16,2,1620,108,-51,311
900,16,2,1605,107,-51,310
900,16,2,1590,106,-51,297
900,16,2,1605,107,-51,310
900,16,2,1605,107,-51,313
900,16,2,1605,107,-51,303
900,16,2,1605,107,-51,311
900,16,2,1605,107,-51,313
900,16,2,1620,108,-51,301
900,16,2,1620,108,-51,300
900,16,2,1590,106,-51,316
900,16,2,1575,105,-51,305
900,16,2,1605,107,-51,305
900,16,2,1620,108,-51,351
900,16,2,1605,107,-51,262
900,16,2,1605,107,-51,316
900,16,2,1605,107,-51,322
900,16,2,1605,107,-52,282
900,16,2,1590,106,-51,310
900,16,2,1605,107,-51,307
900,16,2,1605,107,-51,306
900,16,2,1620,108,-52,317
900,16,2,1620,108,-51,300
900,16,2,1605,107,-51,304
900,16,2,1605,107,-52,314
900,16,2,1620,108,-51,305
900,16,2,1620,108,-52,313
900,16,2,1605,107,-51,819
900,16,2,1590,106,-51,813
900,16,2,1620,108,-51,313
900,16,2,1620,108,-51,310
900,16,2,1620,108,-51,305
900,16,2,1605,107,-51,296
900,16,2,1605,107,-51,312
900,16,2,1590,106,-51,313
900,16,2,1590,106,-51,298
900,16,2,1605,107,-51,303
900,16,2,1605,107,-51,315
900,16,2,1605,107,-51,310
900,16,2,1620,108,-51,307
900,16,2,1590,106,-51,310
900,16,2,1605,107,-51,809
900,16,2,1605,107,-51,318
900,16,2,1605,107,-51,806
900,16,2,1590,106,-51,311
900,16,2,1605,107,-51,308
900,16,2,1605,107,-51,316
900,16,2,1605,107,-51,300
900,16,2,1605,107,-51,310
900,16,2,1605,107,-51,301
900,16,2,1605,107,-51,314
900,16,2,1620,108,-51,302
900,16,2,1605,107,-51,312
900,16,2,1620,108,-51,310
900,16,2,1605,107,-51,296
900,16,2,1605,107,-51,309
900,16,2,1590,106,-51,305
900,16,2,1605,107,-51,315
900,16,2,1605,107,-51,298
900,16,2,1590,106,-51,316
900,16,2,1620,108,-51,305
900,16,2,1605,107,-51,306
900,16,2,1605,107,-51,308
900,16,2,1605,107,-51,301
900,16,2,1605,107,-51,313
900,16,2,1605,107,-52,303
900,16,2,1620,108,-51,325
900,16,2,1605,107,-51,809
900,16,2,1605,107,-51,312
900,16,2,1605,107,-51,804
900,16,2,1605,107,-51,312
900,16,2,1605,107,-51,314
900,16,2,1605,107,-51,301
900,16,2,1605,107,-51,307
900,16,2,1605,107,-51,318
900,16,2,1605,107,-52,821
900,16,2,1605,107,-51,827
900,16,2,1605,107,-51,804
900,16,2,1605,107,-51,306
900,16,2,1605,107,-51,311
900,16,2,1605,107,-51,310
900,16,2,1605,107,-52,307
900,16,2,1605,107,-51,307
900,16,2,1605,107,-51,296
900,16,2,1605,107,-51,306
900,16,2,1605,107,-51,315
900,16,2,1590,106,-51,306
900,16,2,1605,107,-52,300
900,16,2,1620,108,-51,315
900,16,2,1605,107,-51,314
900,16,2,1605,107,-51,303
900,16,2,1620,108,-51,337
900,16,2,1605,107,-51,810
900,16,2,1605,107,-51,820
900,16,2,1605,107,-51,801
900,16,2,1635,109,-51,309
900,16,2,1605,107,-51,812
900,16,2,1605,107,-51,306
900,16,2,1605,107,-51,304
900,16,2,1590,106,-51,316
900,16,2,1620,108,-51,419
900,16,2,1620,108,-51,289
900,16,2,1605,107,-51,306
900,16,2,1605,107,-51,314
900,16,2,1605,107,-51,298
900,16,2,1605,107,-51,308
900,16,2,1605,107,-51,314
900,16,2,1605,107,-51,313
900,16,2,1605,107,-51,808
900,16,2,1605,107,-51,307
900,16,2,1605,107,-51,321
900,16,2,1605,107,-51,812
900,16,2,1605,107,-51,311
900,16,2,1620,108,-51,411
900,16,2,1590,106,-51,295
900,16,2,1620,108,-51,309
900,16,2,1605,107,-51,319
900,16,2,1605,107,-51,299
900,16,2,1605,107,-51,301
900,16,2,1605,107,-51,307
900,16,2,1620,108,-51,310
900,16,2,1620,108,-51,308
900,16,2,1620,108,-52,303
900,16,2,1605,107,-51,306
900,16,2,1605,107,-51,318
900,16,2,1605,107,-51,302
900,16,2,1605,107,-51,317
900,16,2,1605,107,-51,303
900,16,2,1605,107,-51,310
900,16,2,1605,107,-52,808
900,16,2,1605,107,-51,313
900,16,2,1620,108,-51,312
900,16,2,1605,107,-51,422
900,16,2,1605,107,-51,281
900,16,2,1605,107,-51,318
900,16,2,1605,107,-51,302
900,16,2,1605,107,-51,315
900,16,2,1620,108,-51,300
900,16,2,1605,107,-51,306
900,16,2,1590,106,-51,311
900,16,2,1605,107,-51,305
900,16,2,1605,107,-51,313
900,16,2,1605,107,-51,305
900,16,2,1605,107,-51,307
900,16,2,1605,107,-51,300
900,16,2,1605,107,-51,315
900,16,2,1605,107,-51,300
900,16,2,1605,107,-51,311
900,16,2,1620,108,-51,310
900,16,2,1605,107,-51,302
900,16,2,1590,106,-51,307
900,16,2,1605,107,-51,305
900,16,2,1605,107,-51,321
900,16,2,1605,107,-51,300
900,16,2,1590,106,-51,312
900,16,2,1605,107,-52,815
900,16,2,1605,107,-51,302
900,16,2,1605,107,-51,310
900,16,2,1605,107,-51,301
900,16,2,1590,106,-51,314
900,16,2,1620,108,-51,310
900,16,2,1605,107,-51,297
900,16,2,1605,107,-51,326
900,16,2,1590,106,-51,815
900,16,2,1605,107,-51,809
