physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,rssi_dbm,elapsed_ms
# Starting automated sampling: 5 configs x 1000 samples = 5000 total
# Config 1/5: frame_count=16, burst_period=2
3000,16,2,3465,231,-62,299
3000,16,2,3480,232,-62,802
3000,16,2,3480,232,-62,303
3000,16,2,3285,219,-61,308
E (8400) wifi:No FTM Measurements received from responder!
W (8401) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3000,16,2,3465,231,-62,255
3000,16,2,3495,233,-62,303
3000,16,2,3480,232,-61,306
3000,16,2,3480,232,-62,320
3000,16,2,3480,232,-62,820
3000,16,2,3450,230,-62,406
3000,16,2,3480,232,-62,301
3000,16,2,3450,230,-62,304
3000,16,2,3465,231,-63,306
3000,16,2,3495,233,-62,308
3000,16,2,3480,232,-63,313
3000,16,2,3450,230,-62,818
3000,16,2,3495,233,-63,310
3000,16,2,3420,228,-62,303
3000,16,2,3450,230,-62,315
3000,16,2,3465,231,-62,305
3000,16,2,3435,229,-63,305
3000,16,2,3420,228,-62,833
3000,16,2,3420,228,-62,292
3000,16,2,3390,226,-62,302
3000,16,2,3480,232,-62,315
3000,16,2,3435,229,-62,299
3000,16,2,3420,228,-62,314
3000,16,2,3420,228,-62,307
3000,16,2,3435,229,-62,307
3000,16,2,3390,226,-62,306
3000,16,2,3450,230,-64,822
3000,16,2,3435,229,-62,306
3000,16,2,3435,229,-62,300
3000,16,2,3420,228,-62,314
3000,16,2,3480,232,-62,311
3000,16,2,3435,229,-62,302
3000,16,2,3420,228,-63,819
3000,16,2,3420,228,-62,316
3000,16,2,3420,228,-62,300
3000,16,2,3435,229,-62,819
3000,16,2,3390,226,-62,310
3000,16,2,3420,228,-62,304
3000,16,2,3405,227,-62,820
3000,16,2,3420,228,-62,312
3000,16,2,3435,229,-63,301
3000,16,2,3450,230,-62,321
3000,16,2,3420,228,-62,806
3000,16,2,3480,232,-62,819
3000,16,2,3435,229,-62,815
3000,16,2,3480,232,-62,315
3000,16,2,3480,232,-63,822
3000,16,2,3420,228,-62,321
3000,16,2,3435,229,-61,787
3000,16,2,3420,228,-62,320
3000,16,2,3435,229,-62,302
3000,16,2,3450,230,-63,313
3000,16,2,3435,229,-62,311
3000,16,2,3420,228,-63,815
3000,16,2,3450,230,-62,308
3000,16,2,3435,229,-63,307
3000,16,2,3465,231,-62,299
3000,16,2,3465,231,-62,316
3000,16,2,3450,230,-62,306
3000,16,2,3435,229,-63,307
3000,16,2,3465,231,-62,819
3000,16,2,3495,233,-62,308
3000,16,2,3450,230,-62,828
3000,16,2,3450,230,-62,308
3000,16,2,3390,226,-62,305
3000,16,2,3435,229,-62,808
3000,16,2,3450,230,-62,310
3000,16,2,3480,232,-63,303
3000,16,2,3465,231,-62,313
3000,16,2,3450,230,-62,299
3000,16,2,3450,230,-62,315
3000,16,2,3420,228,-62,299
3000,16,2,3435,229,-62,316
3000,16,2,3450,230,-62,318
3000,16,2,3465,231,-62,804
3000,16,2,3480,232,-62,304
3000,16,2,3480,232,-62,313
3000,16,2,3480,232,-61,298
3000,16,2,3450,230,-62,312
3000,16,2,3435,229,-62,305
3000,16,2,3435,229,-62,322
3000,16,2,3435,229,-62,292
3000,16,2,3465,231,-63,315
3000,16,2,3480,232,-63,302
3000,16,2,3435,229,-62,310
3000,16,2,3465,231,-62,305
3000,16,2,3480,232,-62,313
3000,16,2,3450,230,-62,305
3000,16,2,3420,228,-62,820
3000,16,2,3450,230,-62,837
3000,16,2,3495,233,-62,291
3000,16,2,3450,230,-62,822
3000,16,2,3495,233,-63,304
E (49787) wifi:No FTM Measurements received from responder!
W (49787) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3000,16,2,3465,231,-62,250
3000,16,2,3525,235,-62,306
3000,16,2,3465,231,-62,301
3000,16,2,3405,227,-62,307
3000,16,2,3465,231,-62,315
3000,16,2,3435,229,-62,297
3000,16,2,3450,230,-62,317
3000,16,2,3450,230,-63,310
3000,16,2,3435,229,-62,305
3000,16,2,3360,224,-63,303
3000,16,2,3450,230,-62,305
3000,16,2,3450,230,-62,315
3000,16,2,3480,232,-62,305
3000,16,2,3435,229,-62,821
3000,16,2,3465,231,-62,322
3000,16,2,3450,230,-62,286
3000,16,2,3450,230,-62,316
3000,16,2,3480,232,-62,300
3000,16,2,3450,230,-63,312
3000,16,2,3435,229,-62,307
3000,16,2,3450,230,-62,819
3000,16,2,3465,231,-62,304
3000,16,2,3450,230,-62,309
3000,16,2,3450,230,-63,820
3000,16,2,3525,235,-62,309
3000,16,2,3465,231,-62,307
3000,16,2,3450,230,-62,300
3000,16,2,3450,230,-62,309
3000,16,2,3450,230,-62,312
3000,16,2,3435,229,-62,296
3000,16,2,3465,231,-62,317
3000,16,2,3465,231,-62,318
3000,16,2,3465,231,-62,806
3000,16,2,3435,229,-62,304
3000,16,2,3435,229,-62,312
3000,16,2,3465,231,-63,302
3000,16,2,3450,230,-62,306
3000,16,2,3435,229,-63,308
3000,16,2,3465,231,-62,313
3000,16,2,3435,229,-62,308
3000,16,2,3435,229,-62,308
3000,16,2,3435,229,-62,310
3000,16,2,3450,230,-62,815
3000,16,2,3435,229,-62,302
3000,16,2,3480,232,-62,311
3000,16,2,3450,230,-62,303
3000,16,2,3435,229,-61,305
3000,16,2,3465,231,-62,308
3000,16,2,3450,230,-63,310
3000,16,2,3450,230,-62,314
3000,16,2,3450,230,-62,302
3000,16,2,3420,228,-62,315
3000,16,2,3465,231,-62,300
3000,16,2,3435,229,-63,310
3000,16,2,3465,231,-62,302
3000,16,2,3435,229,-63,313
3000,16,2,3465,231,-62,311
3000,16,2,3450,230,-63,313
3000,16,2,3435,229,-62,296
3000,16,2,3465,231,-62,813
3000,16,2,3450,230,-62,308
3000,16,2,3435,229,-62,307
3000,16,2,3480,232,-63,320
3000,16,2,3450,230,-62,815
3000,16,2,3405,227,-62,302
3000,16,2,3435,229,-63,310
3000,16,2,3450,230,-63,300
3000,16,2,3435,229,-62,316
3000,16,2,3450,230,-63,300
3000,16,2,3465,231,-62,311
3000,16,2,3450,230,-62,313
3000,16,2,3435,229,-62,304
3000,16,2,3465,231,-62,307
3000,16,2,3435,229,-62,302
3000,16,2,3465,231,-63,318
3000,16,2,3450,230,-62,823
3000,16,2,3450,230,-62,298
3000,16,2,3495,233,-62,302
E (79258) wifi:No FTM Measurements received from responder!
W (79258) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
3000,16,2,3510,234,-62,256
3000,16,2,3480,232,-62,314
3000,16,2,3450,230,-62,302
3000,16,2,3450,230,-62,319
3000,16,2,3465,231,-63,283
3000,16,2,3435,229,-62,320
3000,16,2,3465,231,-62,306
3000,16,2,3450,230,-62,306
3000,16,2,3465,231,-64,301
3000,16,2,3435,229,-62,311
3000,16,2,3465,231,-63,307
3000,16,2,3435,229,-63,311
3000,16,2,3420,228,-62,307
3000,16,2,3435,229,-62,300
3000,16,2,3450,230,-62,306
3000,16,2,3450,230,-62,315
3000,16,2,3420,228,-62,826
3000,16,2,3510,234,-63,300
3000,16,2,3600,240,-60,304
3000,16,2,3450,230,-62,311
3000,16,2,3450,230,-62,310
3000,16,2,3450,230,-62,302
3000,16,2,3465,231,-63,305
3000,16,2,3465,231,-62,305
3000,16,2,3435,229,-62,317
3000,16,2,3435,229,-62,817
3000,16,2,3465,231,-62,315
3000,16,2,3480,232,-62,293
3000,16,2,3435,229,-62,315
3000,16,2,3450,230,-62,817
3000,16,2,3420,228,-62,302
3000,16,2,3435,229,-62,314
3000,16,2,3450,230,-62,294
3000,16,2,3435,229,-63,321
3000,16,2,3435,229,-61,812
3000,16,2,3450,230,-63,306
3000,16,2,3450,230,-62,308
3000,16,2,3435,229,-62,301
3000,16,2,3435,229,-64,313
3000,16,2,3450,230,-62,321
3000,16,2,3450,230,-63,310
3000,16,2,3450,230,-62,816
3000,16,2,3480,232,-59,296
3000,16,2,3450,230,-63,310
3000,16,2,3435,229,-62,312
3000,16,2,3420,228,-62,304
3000,16,2,3285,219,-63,312
3000,16,2,3420,228,-63,827
3000,16,2,3420,228,-62,294
3000,16,2,3435,229,-62,819
3000,16,2,3465,231,-62,303
3000,16,2,3450,230,-62,319
3000,16,2,3420,228,-62,816
3000,16,2,3495,233,-62,289
3000,16,2,3465,231,-63,321
3000,16,2,3450,230,-63,308
3000,16,2,3420,228,-62,298
3000,16,2,3435,229,-63,312
3000,16,2,3435,229,-63,308
3000,16,2,3450,230,-62,310
3000,16,2,3465,231,-62,820
3000,16,2,3495,233,-62,310
3000,16,2,3450,230,-62,306
3000,16,2,3480,232,-62,811
3000,16,2,3465,231,-62,316
3000,16,2,3510,234,-61,300
3000,16,2,3465,231,-61,310
3000,16,2,3450,230,-62,311
3000,16,2,3465,231,-61,293
3000,16,2,3480,232,-63,319
3000,16,2,3480,232,-62,815
3000,16,2,3450,230,-62,317
3000,16,2,3465,231,-62,289
3000,16,2,3480,232,-62,315
3000,16,2,3480,232,-62,316
3000,16,2,3480,232,-62,299
3000,16,2,3480,232,-62,312
3000,16,2,3480,232,-62,303
3000,16,2,3465,231,-61,298
3000,16,2,3465,231,-61,313
3000,16,2,3480,232,-62,310
3000,16,2,3465,231,-62,313
3000,16,2,3465,231,-62,301
3000,16,2,3465,231,-62,312
3000,16,2,3465,231,-62,309
3000,16,2,3075,205,-62,806
3000,16,2,3525,235,-62,319
3000,16,2,3465,231,-61,308
3000,16,2,3525,235,-63,304
3000,16,2,3465,231,-62,301
3000,16,2,3480,232,-62,309
3000,16,2,3450,230,-62,319
3000,16,2,3480,232,-62,303
3000,16,2,3480,232,-62,307
3000,16,2,3435,229,-62,298
3000,16,2,3480,232,-62,315
3000,16,2,3480,232,-62,815
3000,16,2,3495,233,-62,303
3000,16,2,3465,231,-62,304
3000,16,2,3465,231,-62,318
3000,16,2,3480,232,-61,310
3000,16,2,3495,233,-62,300
3000,16,2,3495,233,-62,315
3000,16,2,3465,231,-62,301
3000,16,2,3480,232,-62,325
3000,16,2,3480,232,-62,805
3000,16,2,3495,233,-62,301
3000,16,2,3480,232,-62,311
3000,16,2,3420,228,-63,311
3000,16,2,3420,228,-62,811
3000,16,2,3420,228,-62,314
3000,16,2,3480,232,-63,302
3000,16,2,3450,230,-63,311
3000,16,2,3435,229,-61,305
3000,16,2,3480,232,-63,310
3000,16,2,3465,231,-62,298
3000,16,2,3435,229,-62,318
3000,16,2,3495,233,-62,820
3000,16,2,3450,230,-63,294
3000,16,2,3465,231,-63,319
3000,16,2,3450,230,-63,309
3000,16,2,3420,228,-64,310
3000,16,2,3495,233,-63,303
3000,16,2,3480,232,-64,821
3000,16,2,3435,229,-63,305
3000,16,2,3450,230,-62,312
3000,16,2,3435,229,-64,305
3000,16,2,3480,232,-63,304
3000,16,2,3450,230,-63,302
3000,16,2,3405,227,-63,316
3000,16,2,3435,229,-63,809
3000,16,2,3480,232,-64,316
3000,16,2,3480,232,-63,835
3000,16,2,3465,231,-62,818
3000,16,2,3465,231,-63,284
3000,16,2,3480,232,-63,311
3000,16,2,3465,231,-63,305
3000,16,2,3510,234,-62,314
