physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,rssi_dbm,elapsed_ms
1800,16,2,2385,159,-55,796
1800,16,2,2370,158,-55,849
1800,16,2,2355,157,-55,868
1800,16,2,2370,158,-55,835
1800,16,2,2370,158,-55,850
1800,16,2,2385,159,-55,788
1800,16,2,2325,155,-56,819
1800,16,2,2310,154,-56,305
1800,16,2,2310,154,-56,309
1800,16,2,2340,156,-55,308
1800,16,2,2340,156,-56,819
1800,16,2,2355,157,-55,886
1800,16,2,2325,155,-56,354
1800,16,2,2340,156,-55,808
1800,16,2,2400,160,-55,837
1800,16,2,2400,160,-54,799
1800,16,2,2370,158,-55,309
1800,16,2,2520,168,-58,818
1800,16,2,2520,168,-57,311
1800,16,2,2400,160,-55,819
1800,16,2,2385,159,-55,306
1800,16,2,2385,159,-55,823
1800,16,2,2430,162,-55,307
1800,16,2,2370,158,-55,826
1800,16,2,2385,159,-55,807
1800,16,2,2370,158,-55,307
1800,16,2,2370,158,-55,308
1800,16,2,2340,156,-55,820
1800,16,2,2385,159,-55,818
1800,16,2,2385,159,-55,304
1800,16,2,2370,158,-55,310
1800,16,2,2370,158,-55,313
1800,16,2,2370,158,-55,817
1800,16,2,2400,160,-55,305
1800,16,2,2355,157,-54,306
1800,16,2,2385,159,-54,316
1800,16,2,2430,162,-55,812
1800,16,2,2415,161,-56,306
1800,16,2,2430,162,-55,308
1800,16,2,2460,164,-56,309
1800,16,2,2490,166,-56,821
1800,16,2,2415,161,-55,814
1800,16,2,2415,161,-55,308
1800,16,2,2460,164,-55,318
1800,16,2,2355,157,-54,815
1800,16,2,2370,158,-54,812
1800,16,2,2370,158,-55,308
1800,16,2,2430,162,-55,308
1800,16,2,2385,159,-54,307
1800,16,2,2415,161,-55,836
1800,16,2,2595,173,-56,292
1800,16,2,2715,181,-57,307
1800,16,2,2325,155,-55,820
1800,16,2,2340,156,-55,306
1800,16,2,2415,161,-55,820
E (216084) wifi:No FTM Measurements received from responder!
W (216084) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
1800,16,2,2385,159,-55,321
1800,16,2,2385,159,-56,307
1800,16,2,2400,160,-55,308
1800,16,2,2385,159,-55,830
E (223357) wifi:No FTM Measurements received from responder!
W (223358) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
1800,16,2,2385,159,-55,316
1800,16,2,2385,159,-55,310
1800,16,2,2385,159,-55,822
1800,16,2,2400,160,-55,299
1800,16,2,2400,160,-55,825
1800,16,2,2385,159,-56,296
1800,16,2,2400,160,-54,314
1800,16,2,2400,160,-54,815
1800,16,2,2400,160,-55,310
1800,16,2,2400,160,-54,307
1800,16,2,2400,160,-55,821
1800,16,2,2400,160,-54,819
1800,16,2,2355,157,-54,819
1800,16,2,2355,157,-54,818
1800,16,2,2370,158,-54,307
1800,16,2,2385,159,-54,314
1800,16,2,2385,159,-54,295
1800,16,2,2385,159,-54,307
1800,16,2,2370,158,-54,313
1800,16,2,2370,158,-54,312
1800,16,2,2385,159,-55,814
1800,16,2,2400,160,-55,818
1800,16,2,2385,159,-55,306
1800,16,2,2370,158,-55,310
1800,16,2,2370,158,-55,816
1800,16,2,2385,159,-55,310
1800,16,2,2370,158,-55,308
1800,16,2,2430,162,-55,820
1800,16,2,2355,157,-54,813
1800,16,2,2355,157,-55,312
1800,16,2,2370,158,-55,819
1800,16,2,2385,159,-55,307
1800,16,2,2385,159,-55,858
1800,16,2,2385,159,-55,781
1800,16,2,2370,158,-55,309
1800,16,2,2430,162,-55,818
1800,16,2,2385,159,-55,819
1800,16,2,2340,156,-55,307
1800,16,2,2370,158,-55,819
1800,16,2,2385,159,-55,305
1800,16,2,2430,162,-55,310
1800,16,2,2385,159,-55,815
1800,16,2,2370,158,-55,310
1800,16,2,2385,159,-55,306
1800,16,2,2385,159,-55,309
1800,16,2,2400,160,-55,307
1800,16,2,2385,159,-55,307
1800,16,2,2385,159,-55,826
1800,16,2,2385,159,-55,810
1800,16,2,2385,159,-55,307
1800,16,2,2400,160,-55,312
1800,16,2,2370,158,-55,819
1800,16,2,2370,158,-55,304
1800,16,2,2370,158,-55,309
1800,16,2,2385,159,-55,817
1800,16,2,2385,159,-55,305
1800,16,2,2400,160,-55,311
1800,16,2,2385,159,-55,822
1800,16,2,2355,157,-55,935
1800,16,2,2370,158,-55,395
1800,16,2,2370,158,-55,307
1800,16,2,2370,158,-54,826
1800,16,2,2355,157,-55,300
1800,16,2,2370,158,-55,848
1800,16,2,2370,158,-56,277
1800,16,2,2385,159,-55,307
1800,16,2,2385,159,-55,304
1800,16,2,2385,159,-55,312
1800,16,2,2385,159,-55,308
1800,16,2,2385,159,-55,819
1800,16,2,2385,159,-55,307
1800,16,2,2370,158,-55,305
1800,16,2,2370,158,-55,309
1800,16,2,2370,158,-55,308
1800,16,2,2385,159,-55,816
1800,16,2,2385,159,-55,313
1800,16,2,2370,158,-56,816
1800,16,2,2370,158,-55,306
1800,16,2,2325,155,-55,305
1800,16,2,2385,159,-55,310
1800,16,2,2385,159,-55,308
1800,16,2,2370,158,-55,821
1800,16,2,2385,159,-55,819
1800,16,2,2385,159,-55,816
1800,16,2,2370,158,-55,309
1800,16,2,2385,159,-55,306
1800,16,2,2370,158,-55,817
1800,16,2,2370,158,-55,309
1800,16,2,2370,158,-55,308
1800,16,2,2370,158,-55,822
1800,16,2,2385,159,-55,921
1800,16,2,2340,156,-55,305
1800,16,2,2370,158,-55,819
1800,16,2,2370,158,-55,307
1800,16,2,2370,158,-55,819
1800,16,2,2370,158,-55,308
1800,16,2,2370,158,-55,820
1800,16,2,2355,157,-55,816
1800,16,2,2370,158,-55,310
1800,16,2,2370,158,-55,301
1800,16,2,2370,158,-55,314
1800,16,2,2370,158,-55,308
1800,16,2,2355,157,-55,822
1800,16,2,2370,158,-55,306
1800,16,2,2370,158,-55,815
1800,16,2,2370,158,-55,307
1800,16,2,2385,159,-55,821
1800,16,2,2370,158,-55,833
1800,16,2,2370,158,-55,800
1800,16,2,2400,160,-54,312
1800,16,2,2385,159,-55,814
1800,16,2,2385,159,-55,309
1800,16,2,2385,159,-55,310
1800,16,2,2385,159,-55,311
1800,16,2,2400,160,-55,815
1800,16,2,2385,159,-55,302
1800,16,2,2385,159,-55,308
1800,16,2,2385,159,-55,307
1800,16,2,2385,159,-55,313
1800,16,2,2400,160,-55,822
1800,16,2,2385,159,-55,818
1800,16,2,2385,159,-55,817
1800,16,2,2385,159,-55,310
1800,16,2,2385,159,-55,821
1800,16,2,2370,158,-55,815
1800,16,2,2370,158,-55,303
1800,16,2,2400,160,-55,310
1800,16,2,2400,160,-55,308
1800,16,2,2370,158,-55,819
1800,16,2,2385,159,-55,308
1800,16,2,2325,155,-55,821
1800,16,2,2370,158,-55,311
1800,16,2,2370,158,-55,297
1800,16,2,2385,159,-54,312
1800,16,2,2385,159,-55,816
1800,16,2,2385,159,-55,304
1800,16,2,2370,158,-55,311
1800,16,2,2385,159,-55,309
1800,16,2,2370,158,-54,819
1800,16,2,2370,158,-55,820
1800,16,2,2385,159,-54,445
1800,16,2,2370,158,-55,792
1800,16,2,2385,159,-55,811
1800,16,2,2565,171,-53,838
1800,16,2,2385,159,-55,923
1800,16,2,2370,158,-54,903
1800,16,2,2415,161,-54,825
1800,16,2,2385,159,-55,329
1800,16,2,2400,160,-53,836
1800,16,2,2385,159,-55,889
1800,16,2,2400,160,-55,927
1800,16,2,2415,161,-55,289
1800,16,2,2385,159,-55,816
1800,16,2,2385,159,-55,309
1800,16,2,2370,158,-55,821
1800,16,2,2370,158,-55,812
1800,16,2,2355,157,-55,312
1800,16,2,2355,157,-55,306
1800,16,2,2355,157,-55,311
1800,16,2,2385,159,-55,924
1800,16,2,2385,159,-55,820
1800,16,2,2355,157,-55,297
1800,16,2,2370,158,-54,312
1800,16,2,2370,158,-54,311
1800,16,2,2355,157,-55,305
1800,16,2,2385,159,-55,818
1800,16,2,2430,162,-56,308
1800,16,2,2415,161,-55,814
1800,16,2,2400,160,-56,306
1800,16,2,2370,158,-55,309
1800,16,2,2385,159,-56,312
1800,16,2,2370,158,-55,427
1800,16,2,2355,157,-54,801
1800,16,2,2475,165,-57,314
1800,16,2,2535,169,-57,302
1800,16,2,2550,170,-59,823
1800,16,2,2385,159,-55,919
1800,16,2,2355,157,-55,306
1800,16,2,2340,156,-56,307
1800,16,2,2340,156,-56,306
1800,16,2,2355,157,-54,821
1800,16,2,2355,157,-55,305
1800,16,2,2370,158,-55,308
1800,16,2,2340,156,-55,308
1800,16,2,2355,157,-55,813
1800,16,2,2370,158,-55,307
1800,16,2,2370,158,-55,307
1800,16,2,2370,158,-55,307
1800,16,2,2370,158,-55,312
1800,16,2,2400,160,-55,306
1800,16,2,2385,159,-55,308
1800,16,2,2385,159,-56,308
1800,16,2,2355,157,-55,819
1800,16,2,2370,158,-55,306
1800,16,2,2370,158,-55,306
1800,16,2,2355,157,-55,311
1800,16,2,2370,158,-55,850
1800,16,2,2250,150,-55,803
1800,16,2,2355,157,-55,804
1800,16,2,2370,158,-55,303
1800,16,2,2370,158,-55,311
1800,16,2,2370,158,-55,311
1800,16,2,2370,158,-55,917
1800,16,2,2385,159,-55,310
1800,16,2,2370,158,-55,304
1800,16,2,2355,157,-55,310
1800,16,2,2370,158,-55,303
1800,16,2,2370,158,-55,310
1800,16,2,2370,158,-55,509
1800,16,2,2370,158,-55,305
1800,16,2,2370,158,-55,311
1800,16,2,2370,158,-55,307
1800,16,2,2445,163,-55,304
1800,16,2,2355,157,-55,313
1800,16,2,2370,158,-56,917
1800,16,2,2370,158,-55,308
1800,16,2,2370,158,-55,312
1800,16,2,2340,156,-55,815
1800,16,2,2370,158,-55,389
1800,16,2,2385,159,-55,330
1800,16,2,2370,158,-55,1012
1800,16,2,2370,158,-55,331
1800,16,2,2370,158,-55,807
1800,16,2,2370,158,-55,311
1800,16,2,2370,158,-55,820
1800,16,2,2355,157,-55,815
1800,16,2,2370,158,-55,867
1800,16,2,2385,159,-55,369
1800,16,2,2370,158,-55,306
1800,16,2,2370,158,-55,308
1800,16,2,2370,158,-55,297
1800,16,2,2340,156,-55,311
1800,16,2,2355,157,-55,813
1800,16,2,2370,158,-55,313
1800,16,2,2385,159,-55,821
1800,16,2,2385,159,-55,305
1800,16,2,2370,158,-55,307
1800,16,2,2370,158,-55,940
1800,16,2,2385,159,-55,289
1800,16,2,2385,159,-55,820
1800,16,2,2385,159,-55,307
1800,16,2,2385,159,-55,816
1800,16,2,2385,159,-55,305
1800,16,2,2370,158,-55,313
1800,16,2,2385,159,-55,307
1800,16,2,2370,158,-55,307
1800,16,2,2355,157,-55,820
1800,16,2,2355,157,-55,301
1800,16,2,2370,158,-55,309
1800,16,2,2355,157,-55,316
1800,16,2,2385,159,-55,816
1800,16,2,2385,159,-55,819
1800,16,2,2385,159,-55,303
1800,16,2,2370,158,-55,304
1800,16,2,2370,158,-55,307
1800,16,2,2385,159,-54,308
1800,16,2,2370,158,-55,306
1800,16,2,2385,159,-55,313
1800,16,2,2370,158,-55,822
1800,16,2,2370,158,-55,817
1800,16,2,2370,158,-55,821
1800,16,2,2355,157,-55,305
1800,16,2,2370,158,-55,923
1800,16,2,2340,156,-55,818
1800,16,2,2370,158,-55,818
1800,16,2,2355,157,-55,308
1800,16,2,2355,157,-55,302
1800,16,2,2355,157,-55,311
1800,16,2,2355,157,-55,310
1800,16,2,2370,158,-55,820
1800,16,2,2400,160,-55,815
1800,16,2,2370,158,-55,310
1800,16,2,2400,160,-54,304
1800,16,2,2385,159,-55,314
1800,16,2,2355,157,-55,812
1800,16,2,2400,160,-55,307
1800,16,2,2415,161,-55,306
1800,16,2,2385,159,-55,308
1800,16,2,2370,158,-55,311
1800,16,2,2415,161,-55,821
1800,16,2,2400,160,-55,818
1800,16,2,2385,159,-55,819
1800,16,2,2370,158,-55,307
1800,16,2,2370,158,-55,307
1800,16,2,2370,158,-55,302
1800,16,2,2400,160,-55,313
1800,16,2,2385,159,-55,307
1800,16,2,2370,158,-55,307
1800,16,2,2430,162,-55,308
1800,16,2,2370,158,-55,818
1800,16,2,2355,157,-55,309
1800,16,2,2385,159,-55,305
1800,16,2,2400,160,-55,308
1800,16,2,2385,159,-55,307
1800,16,2,2355,157,-55,819
1800,16,2,2355,157,-55,307
1800,16,2,2355,157,-55,305
1800,16,2,2370,158,-55,306
1800,16,2,2385,159,-55,308
1800,16,2,2370,158,-55,308
1800,16,2,2385,159,-55,306
1800,16,2,2385,159,-55,307
1800,16,2,2415,161,-55,311
1800,16,2,2385,159,-55,310
1800,16,2,2385,159,-55,302
1800,16,2,2370,158,-55,310
1800,16,2,2340,156,-55,307
1800,16,2,2355,157,-55,307
1800,16,2,2370,158,-55,307
1800,16,2,2355,157,-55,305
1800,16,2,2370,158,-55,310
1800,16,2,2385,159,-55,383
1800,16,2,2370,158,-55,350
1800,16,2,2370,158,-54,799
1800,16,2,2400,160,-55,311
1800,16,2,2340,156,-55,309
1800,16,2,2400,160,-55,863
1800,16,2,2355,157,-54,778
1800,16,2,2370,158,-55,825
E (388041) wifi:No FTM Measurements received from responder!
W (388041) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
1800,16,2,2370,158,-56,419
1800,16,2,2340,156,-52,306
1800,16,2,2340,156,-55,826
E (394569) wifi:No FTM Measurements received from responder!
W (394570) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
1800,16,2,2370,158,-55,447
E (400097) wifi:No FTM Measurements received from responder!
W (400098) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
1800,16,2,2385,159,-54,292
1800,16,2,2370,158,-55,310
1800,16,2,2385,159,-54,821
1800,16,2,2340,156,-55,1330
1800,16,2,2400,160,-55,926
E (408702) wifi:No FTM Measurements received from responder!
W (408702) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
1800,16,2,2430,162,-55,322
E (414579) wifi:No FTM Measurements received from responder!
W (414579) puara-module: FTM Report received with non-success status: 5
# Timeout after 5001 ms, retrying...
1800,16,2,2235,149,-56,326
1800,16,2,2220,148,-54,302
1800,16,2,2220,148,-54,820
1800,16,2,2265,151,-55,410
1800,16,2,2265,151,-55,300
1800,16,2,2265,151,-54,331
1800,16,2,2280,152,-54,288
1800,16,2,2250,150,-54,305
1800,16,2,2265,151,-54,310
1800,16,2,2295,153,-54,317
1800,16,2,2265,151,-54,294
1800,16,2,2310,154,-54,311
1800,16,2,2265,151,-53,862
1800,16,2,2325,155,-53,1094
1800,16,2,2355,157,-53,298
1800,16,2,2340,156,-54,305
1800,16,2,2355,157,-53,304
1800,16,2,2280,152,-53,311
1800,16,2,2415,161,-55,821
1800,16,2,2400,160,-54,818
1800,16,2,2505,167,-55,821
1800,16,2,2310,154,-55,817
1800,16,2,2355,157,-56,308
1800,16,2,2355,157,-54,818
1800,16,2,2400,160,-55,819
1800,16,2,2385,159,-55,307
1800,16,2,2385,159,-55,823
1800,16,2,2475,165,-57,811
1800,16,2,2505,167,-56,310
1800,16,2,2505,167,-56,309
1800,16,2,2505,167,-56,311
1800,16,2,2460,164,-56,308
1800,16,2,2445,163,-55,303
1800,16,2,2400,160,-55,317
1800,16,2,2430,162,-55,810
1800,16,2,2370,158,-54,416
1800,16,2,2430,162,-57,814
1800,16,2,2385,159,-56,510
1800,16,2,2385,159,-57,311
1800,16,2,2550,170,-58,818
1800,16,2,2430,162,-56,814
1800,16,2,2400,160,-56,307
1800,16,2,2385,159,-56,313
1800,16,2,2370,158,-56,306
1800,16,2,2385,159,-55,309
1800,16,2,2370,158,-56,819
1800,16,2,2355,157,-57,816
1800,16,2,2340,156,-55,420
1800,16,2,2325,155,-54,302
1800,16,2,2370,158,-55,302
1800,16,2,2310,154,-55,819
1800,16,2,2340,156,-56,448
1800,16,2,2340,156,-56,269
1800,16,2,2325,155,-56,311
1800,16,2,2370,158,-55,815
1800,16,2,2340,156,-56,304
1800,16,2,2355,157,-56,314
1800,16,2,2445,163,-54,1181
1800,16,2,2430,162,-54,252
1800,16,2,2415,161,-53,817
1800,16,2,2385,159,-53,820
1800,16,2,2460,164,-53,818
1800,16,2,2475,165,-58,1251
1800,16,2,2445,163,-57,286
1800,16,2,2415,161,-55,306
1800,16,2,2415,161,-56,817
1800,16,2,2370,158,-55,307
1800,16,2,2325,155,-53,311
1800,16,2,2295,153,-52,816
1800,16,2,2280,152,-52,307
1800,16,2,2310,154,-52,310
1800,16,2,2325,155,-52,929
1800,16,2,2310,154,-52,296
