physical_distance_cm,frame_count,burst_period,estimated_distance_cm,rtt_ns,rssi_dbm,elapsed_ms
2100,16,2,2775,185,-58,303
2100,16,2,2775,185,-58,305
2100,16,2,2775,185,-58,319
2100,16,2,2805,187,-57,305
2100,16,2,2820,188,-57,298
2100,16,2,2790,186,-58,319
2100,16,2,2760,184,-58,301
2100,16,2,2745,183,-58,300
2100,16,2,2715,181,-58,322
2100,16,2,2730,182,-57,314
2100,16,2,2760,184,-58,293
2100,16,2,2730,182,-58,301
2100,16,2,2715,181,-58,309
2100,16,2,2715,181,-58,306
2100,16,2,2730,182,-58,310
2100,16,2,2745,183,-58,316
2100,16,2,2790,186,-58,308
2100,16,2,2760,184,-58,307
2100,16,2,2760,184,-60,298
2100,16,2,2760,184,-58,316
2100,16,2,2760,184,-57,810
2100,16,2,2745,183,-58,316
2100,16,2,2730,182,-58,297
2100,16,2,2745,183,-58,318
2100,16,2,2745,183,-58,812
2100,16,2,2745,183,-58,301
2100,16,2,2760,184,-58,321
2100,16,2,2745,183,-58,301
2100,16,2,2745,183,-58,302
2100,16,2,2745,183,-58,304
2100,16,2,2760,184,-57,321
2100,16,2,2745,183,-57,308
2100,16,2,2730,182,-58,305
2100,16,2,2730,182,-58,308
2100,16,2,2730,182,-58,300
2100,16,2,2730,182,-58,319
2100,16,2,2730,182,-57,806
2100,16,2,2715,181,-58,321
2100,16,2,2715,181,-58,308
2100,16,2,2715,181,-58,814
2100,16,2,2700,180,-57,305
2100,16,2,2730,182,-58,309
2100,16,2,2745,183,-58,315
2100,16,2,2775,185,-58,301
2100,16,2,2760,184,-58,818
2100,16,2,2745,183,-58,297
2100,16,2,2775,185,-57,306
2100,16,2,2760,184,-58,309
2100,16,2,2745,183,-58,307
2100,16,2,2745,183,-57,314
2100,16,2,2745,183,-58,300
2100,16,2,2745,183,-58,310
2100,16,2,2760,184,-57,315
2100,16,2,2805,187,-57,820
2100,16,2,2760,184,-58,396
2100,16,2,2760,184,-58,314
2100,16,2,2775,185,-60,311
2100,16,2,2775,185,-58,309
2100,16,2,2760,184,-58,296
2100,16,2,2745,183,-58,307
2100,16,2,2745,183,-57,319
2100,16,2,2745,183,-58,313
2100,16,2,2760,184,-58,811
2100,16,2,2775,185,-58,299
2100,16,2,2775,185,-58,305
2100,16,2,2790,186,-58,307
2100,16,2,2775,185,-58,321
2100,16,2,2760,184,-58,309
2100,16,2,2775,185,-58,803
2100,16,2,2760,184,-58,310
2100,16,2,2745,183,-58,310
2100,16,2,2760,184,-58,305
2100,16,2,2775,185,-58,317
2100,16,2,2760,184,-57,308
2100,16,2,2775,185,-58,310
2100,16,2,2790,186,-58,298
2100,16,2,2790,186,-58,303
2100,16,2,2760,184,-58,303
2100,16,2,2790,186,-64,312
2100,16,2,2775,185,-58,317
2100,16,2,2820,188,-57,299
2100,16,2,2805,187,-57,316
2100,16,2,2805,187,-58,293
2100,16,2,2790,186,-58,308
2100,16,2,2775,185,-57,317
2100,16,2,2775,185,-57,309
2100,16,2,2760,184,-58,306
2100,16,2,2760,184,-57,308
2100,16,2,2760,184,-58,294
2100,16,2,2790,186,-58,316
2100,16,2,2775,185,-57,302
2100,16,2,2790,186,-57,308
2100,16,2,2775,185,-57,315
2100,16,2,2775,185,-57,302
2100,16,2,2760,184,-57,313
2100,16,2,2760,184,-58,301
2100,16,2,2745,183,-58,315
2100,16,2,2760,184,-57,304
2100,16,2,2775,185,-58,301
2100,16,2,2760,184,-58,307
2100,16,2,2760,184,-57,308
2100,16,2,2775,185,-57,303
2100,16,2,2745,183,-58,308
2100,16,2,2745,183,-58,310
2100,16,2,2730,182,-58,306
2100,16,2,2790,186,-58,305
2100,16,2,2775,185,-57,309
2100,16,2,2775,185,-57,320
2100,16,2,2775,185,-58,306
2100,16,2,2760,184,-58,307
2100,16,2,2760,184,-58,307
2100,16,2,2760,184,-58,310
2100,16,2,2745,183,-58,309
2100,16,2,2760,184,-58,296
2100,16,2,2760,184,-57,311
2100,16,2,2745,183,-58,303
2100,16,2,2745,183,-58,316
2100,16,2,2760,184,-58,815
2100,16,2,2760,184,-58,310
2100,16,2,2775,185,-58,307
2100,16,2,2760,184,-58,296
2100,16,2,2775,185,-58,318
2100,16,2,2775,185,-58,299
2100,16,2,2745,183,-58,308
2100,16,2,2775,185,-58,315
2100,16,2,2775,185,-57,294
2100,16,2,2790,186,-57,319
2100,16,2,2790,186,-58,305
2100,16,2,2820,188,-57,296
2100,16,2,2805,187,-58,312
2100,16,2,2805,187,-57,317
2100,16,2,2790,186,-58,307
2100,16,2,2775,185,-58,295
2100,16,2,2775,185,-58,311
2100,16,2,2775,185,-58,303
2100,16,2,2775,185,-58,320
2100,16,2,2790,186,-58,812
2100,16,2,2790,186,-58,303
2100,16,2,2805,187,-58,311
2100,16,2,2790,186,-58,305
2100,16,2,2775,185,-58,304
2100,16,2,2790,186,-57,320
2100,16,2,2760,184,-58,296
2100,16,2,2775,185,-57,318
2100,16,2,2790,186,-58,308
2100,16,2,2805,187,-57,308
2100,16,2,2790,186,-57,298
2100,16,2,2745,183,-58,304
2100,16,2,2790,186,-57,321
2100,16,2,2730,182,-58,304
2100,16,2,2790,186,-58,297
2100,16,2,2745,183,-58,307
2100,16,2,2760,184,-58,304
2100,16,2,2775,185,-58,322
2100,16,2,2790,186,-58,811
2100,16,2,2775,185,-58,303
2100,16,2,2790,186,-57,309
2100,16,2,2790,186,-58,320
2100,16,2,2880,192,-57,293
2100,16,2,2805,187,-58,323
2100,16,2,2835,189,-57,804
2100,16,2,2820,188,-57,308
2100,16,2,2820,188,-57,307
2100,16,2,2820,188,-58,319
2100,16,2,2820,188,-57,296
2100,16,2,2775,185,-58,319
2100,16,2,2805,187,-58,810
2100,16,2,2775,185,-57,305
2100,16,2,2790,186,-58,317
2100,16,2,2775,185,-58,297
2100,16,2,2775,185,-58,312
2100,16,2,2775,185,-58,317
2100,16,2,2790,186,-58,804
2100,16,2,2790,186,-57,305
2100,16,2,2760,184,-58,308
E (172626) wifi:No FTM Measurements received from responder!
W (172626) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
2100,16,2,2745,183,-58,263
2100,16,2,2775,185,-57,297
2100,16,2,2805,187,-58,350
2100,16,2,2835,189,-57,275
2100,16,2,2835,189,-58,820
2100,16,2,2820,188,-58,313
2100,16,2,2805,187,-57,301
2100,16,2,2775,185,-57,302
2100,16,2,2745,183,-58,304
2100,16,2,2760,184,-58,306
2100,16,2,2700,180,-58,304
2100,16,2,2700,180,-58,307
2100,16,2,2670,178,-58,311
2100,16,2,2730,182,-57,326
2100,16,2,2700,180,-58,810
E (180191) wifi:No FTM Measurements received from responder!
W (180191) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
2100,16,2,2715,181,-57,355
2100,16,2,2700,180,-58,300
2100,16,2,2700,180,-58,311
2100,16,2,2745,183,-58,301
2100,16,2,2805,187,-57,321
2100,16,2,2820,188,-57,624
2100,16,2,2850,190,-57,280
2100,16,2,2805,187,-57,313
2100,16,2,2850,190,-57,316
2100,16,2,2835,189,-57,305
2100,16,2,2820,188,-57,819
2100,16,2,2835,189,-57,297
2100,16,2,2805,187,-58,304
2100,16,2,2820,188,-57,310
2100,16,2,2820,188,-57,307
2100,16,2,2850,190,-58,306
2100,16,2,2850,190,-57,319
2100,16,2,2820,188,-57,308
2100,16,2,2790,186,-57,300
2100,16,2,2805,187,-58,314
2100,16,2,2835,189,-57,307
2100,16,2,2820,188,-58,296
2100,16,2,2820,188,-57,314
2100,16,2,2820,188,-58,311
2100,16,2,2805,187,-57,822
2100,16,2,2835,189,-58,293
2100,16,2,2805,187,-57,309
2100,16,2,2805,187,-57,309
2100,16,2,2775,185,-58,316
2100,16,2,2790,186,-57,301
2100,16,2,2775,185,-57,299
2100,16,2,2775,185,-58,322
E (193926) wifi:No FTM Measurements received from responder!
W (193927) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
2100,16,2,2760,184,-58,353
E (195769) wifi:No FTM Measurements received from responder!
W (195769) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
2100,16,2,2760,184,-58,345
2100,16,2,2775,185,-57,306
2100,16,2,2775,185,-57,307
2100,16,2,2820,188,-58,307
2100,16,2,2760,184,-58,321
2100,16,2,2760,184,-57,304
2100,16,2,2775,185,-57,309
2100,16,2,2775,185,-57,293
2100,16,2,2805,187,-57,320
2100,16,2,2835,189,-57,301
2100,16,2,2835,189,-57,304
2100,16,2,2805,187,-58,317
2100,16,2,2835,189,-57,302
2100,16,2,2835,189,-57,314
2100,16,2,2805,187,-57,299
2100,16,2,2820,188,-57,315
2100,16,2,2835,189,-58,304
2100,16,2,2835,189,-57,311
2100,16,2,2835,189,-58,293
2100,16,2,2835,189,-57,314
2100,16,2,2835,189,-58,305
2100,16,2,2805,187,-57,303
2100,16,2,2805,187,-58,310
2100,16,2,2775,185,-57,307
2100,16,2,2745,183,-58,311
2100,16,2,2775,185,-58,305
2100,16,2,2730,182,-58,318
2100,16,2,2760,184,-58,296
2100,16,2,2745,183,-58,316
2100,16,2,2775,185,-57,307
2100,16,2,2745,183,-57,309
2100,16,2,2730,182,-57,305
2100,16,2,2745,183,-58,308
2100,16,2,2760,184,-57,299
2100,16,2,2805,187,-58,304
2100,16,2,2790,186,-58,305
2100,16,2,2790,186,-58,310
2100,16,2,2775,185,-58,338
2100,16,2,2820,188,-58,276
2100,16,2,2835,189,-57,307
2100,16,2,2775,185,-57,312
2100,16,2,2745,183,-57,302
2100,16,2,2775,185,-57,310
2100,16,2,2775,185,-57,305
2100,16,2,2745,183,-58,305
2100,16,2,2790,186,-57,312
2100,16,2,2760,184,-58,321
2100,16,2,2745,183,-58,295
2100,16,2,2775,185,-58,321
2100,16,2,2745,183,-58,805
2100,16,2,2715,181,-57,305
2100,16,2,2715,181,-58,307
2100,16,2,2730,182,-58,304
2100,16,2,2715,181,-57,308
2100,16,2,2730,182,-58,306
2100,16,2,2715,181,-58,313
2100,16,2,2715,181,-58,320
2100,16,2,2700,180,-58,307
2100,16,2,2715,181,-58,303
2100,16,2,2715,181,-58,312
2100,16,2,2715,181,-58,292
2100,16,2,2730,182,-58,312
2100,16,2,2745,183,-58,304
2100,16,2,2745,183,-58,304
2100,16,2,2775,185,-58,310
2100,16,2,2790,186,-58,317
2100,16,2,2760,184,-57,398
2100,16,2,2760,184,-58,304
2100,16,2,2790,186,-58,318
2100,16,2,2805,187,-58,297
2100,16,2,2775,185,-57,316
2100,16,2,2715,181,-58,298
2100,16,2,2775,185,-58,320
2100,16,2,2745,183,-58,292
2100,16,2,2730,182,-58,315
2100,16,2,2775,185,-57,302
2100,16,2,2745,183,-57,309
2100,16,2,2790,186,-57,323
2100,16,2,2760,184,-58,301
2100,16,2,2775,185,-58,823
2100,16,2,2790,186,-58,300
2100,16,2,2760,184,-80,311
2100,16,2,2700,180,-58,813
2100,16,2,2775,185,-58,308
2100,16,2,2730,182,-58,309
2100,16,2,2745,183,-58,299
2100,16,2,2775,185,-57,313
2100,16,2,2790,186,-57,314
2100,16,2,2775,185,-58,299
2100,16,2,2775,185,-57,313
2100,16,2,2790,186,-58,299
2100,16,2,2790,186,-58,310
2100,16,2,2775,185,-58,304
2100,16,2,2775,185,-58,308
2100,16,2,2760,184,-58,321
2100,16,2,2775,185,-58,309
2100,16,2,2775,185,-57,815
2100,16,2,2775,185,-57,818
2100,16,2,2835,189,-58,295
2100,16,2,2775,185,-58,320
2100,16,2,2745,183,-57,304
2100,16,2,2775,185,-58,312
2100,16,2,2775,185,-57,298
2100,16,2,2820,188,-58,314
2100,16,2,2775,185,-58,308
2100,16,2,2745,183,-58,308
2100,16,2,2760,184,-57,311
2100,16,2,2760,184,-58,300
2100,16,2,2760,184,-58,308
2100,16,2,2745,183,-57,817
2100,16,2,2745,183,-58,312
2100,16,2,2745,183,-58,294
2100,16,2,2775,185,-58,308
2100,16,2,2760,184,-57,324
2100,16,2,2775,185,-57,813
2100,16,2,2775,185,-57,819
2100,16,2,2745,183,-58,311
2100,16,2,2730,182,-58,294
2100,16,2,2715,181,-58,306
2100,16,2,2745,183,-57,307
2100,16,2,2730,182,-58,318
2100,16,2,2700,180,-58,302
2100,16,2,2730,182,-58,313
2100,16,2,2715,181,-57,295
2100,16,2,2730,182,-57,311
2100,16,2,2745,183,-58,307
2100,16,2,2745,183,-57,309
2100,16,2,2745,183,-57,303
2100,16,2,2730,182,-58,305
2100,16,2,2745,183,-58,310
2100,16,2,2715,181,-56,307
2100,16,2,2715,181,-58,308
2100,16,2,2730,182,-58,320
2100,16,2,2730,182,-58,295
2100,16,2,2745,183,-58,312
2100,16,2,2775,185,-57,302
E (243800) wifi:No FTM Measurements received from responder!
W (243801) puara-module: FTM Report received with non-success status: 5
# Timeout after 2001 ms, retrying...
2100,16,2,2730,182,-58,356
2100,16,2,2730,182,-57,319
2100,16,2,2730,182,-58,294
2100,16,2,2730,182,-58,316
2100,16,2,2715,181,-58,819
2100,16,2,2715,181,-58,307
2100,16,2,2715,181,-58,299
2100,16,2,2730,182,-58,306
2100,16,2,2715,181,-58,308
2100,16,2,2715,181,-57,305
2100,16,2,2685,179,-57,308
2100,16,2,2715,181,-57,309
2100,16,2,2715,181,-58,303
2100,16,2,2715,181,-58,320
2100,16,2,2700,180,-57,297
2100,16,2,2715,181,-58,316
2100,16,2,2715,181,-57,301
2100,16,2,2700,180,-58,303
2100,16,2,2730,182,-57,311
2100,16,2,2700,180,-58,305
2100,16,2,2715,181,-58,331
2100,16,2,2745,183,-58,294
2100,16,2,2745,183,-58,295
2100,16,2,2730,182,-57,319
2100,16,2,2700,180,-58,307
2100,16,2,2730,182,-58,308
2100,16,2,2730,182,-58,304
2100,16,2,2685,179,-58,302
2100,16,2,2700,180,-58,314
2100,16,2,2730,182,-58,298
2100,16,2,2760,184,-58,318
2100,16,2,2760,184,-58,295
2100,16,2,2760,184,-58,317
2100,16,2,2745,183,-58,297
2100,16,2,2730,182,-60,308
2100,16,2,2790,186,-57,318
2100,16,2,2775,185,-58,302
2100,16,2,2760,184,-57,313
2100,16,2,2745,183,-58,299
2100,16,2,2790,186,-58,307
2100,16,2,2760,184,-58,303
2100,16,2,2745,183,-57,307
2100,16,2,2760,184,-58,309
2100,16,2,2745,183,-57,318
2100,16,2,2760,184,-58,293
2100,16,2,2760,184,-58,312
2100,16,2,2745,183,-58,304
2100,16,2,2745,183,-58,320
2100,16,2,2745,183,-58,313
2100,16,2,2760,184,-58,299
2100,16,2,2775,185,-58,307
2100,16,2,2715,181,-58,301
2100,16,2,2790,186,-58,316
2100,16,2,2760,184,-57,810
2100,16,2,2760,184,-57,305
2100,16,2,2745,183,-58,310
2100,16,2,2730,182,-58,320
2100,16,2,2775,185,-57,294
2100,16,2,2775,185,-58,304
2100,16,2,2760,184,-57,322
2100,16,2,2775,185,-58,302
2100,16,2,2775,185,-57,301
2100,16,2,2820,188,-57,303
2100,16,2,2790,186,-58,324
2100,16,2,2775,185,-57,291
2100,16,2,2760,184,-57,307
2100,16,2,2745,183,-57,313
2100,16,2,2730,182,-58,314
2100,16,2,2745,183,-58,300
2100,16,2,2775,185,-58,325
2100,16,2,2775,185,-58,298
2100,16,2,2775,185,-58,295
2100,16,2,2775,185,-57,314
2100,16,2,2775,185,-58,308
2100,16,2,2790,186,-58,318
2100,16,2,2805,187,-57,327
2100,16,2,2790,186,-57,277
2100,16,2,2820,188,-57,297
2100,16,2,2805,187,-58,309
2100,16,2,2790,186,-57,319
2100,16,2,2760,184,-58,306
2100,16,2,2760,184,-58,312
2100,16,2,2745,183,-63,294
2100,16,2,2760,184,-64,308
2100,16,2,2775,185,-57,304
2100,16,2,2790,186,-59,312
2100,16,2,2790,186,-58,306
2100,16,2,2790,186,-57,312
2100,16,2,2820,188,-57,299
2100,16,2,2805,187,-57,307
2100,16,2,2820,188,-57,315
2100,16,2,2760,184,-58,300
2100,16,2,2730,182,-57,308
2100,16,2,2760,184,-58,312
2100,16,2,2775,185,-58,312
2100,16,2,2760,184,-58,295
2100,16,2,2775,185,-58,307
2100,16,2,2760,184,-58,320
2100,16,2,2745,183,-58,294
2100,16,2,2775,185,-63,309
2100,16,2,2790,186,-58,313
2100,16,2,2775,185,-58,302
2100,16,2,2745,183,-58,312
2100,16,2,2790,186,-58,302
2100,16,2,2745,183,-58,317
2100,16,2,2760,184,-58,311
2100,16,2,2730,182,-58,297
2100,16,2,2715,181,-58,316
2100,16,2,2715,181,-58,303
2100,16,2,2715,181,-58,300
2100,16,2,2745,183,-58,306
